,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
68,21384.76,21423.05,21490.69,21562.38,21608.19,21661.93,21710.7,21768.53,21854.97,21887.83,21905.03,21894.71,21921.23,21983.48,22055.5,22184.88,22263.42,22204.08,22127.04,22006.0,21867.16,21724.5,21585.31,21498.78,21467.25,21419.47,21414.47,21446.22,21413.66,21339.41,21229.37,21121.89,21038.52,20962.45,20882.03,20795.48,20724.36,20740.73,20769.41,20796.22,20797.09,20771.36,20758.28,20766.61,20761.52,20774.23,20825.19,20887.17,20965.03,20939.28,20964.09,21040.14,21207.29,21272.66,21493.99,21684.63,21730.25,21762.67,21773.09,21809.1,21838.14,21992.67,22137.83,22388.31,22721.58,23218.33,23364.17,23372.73,23475.13,23651.23,23893.95,24095.23,24142.24,24316.0,24629.85,25311.79,26499.25,27576.83,27625.89,27910.87,27654.89,26632.84,25742.14,25374.63,25103.1,24910.37,24801.21,24523.73,24038.26,23758.02,23683.12,23516.32,23458.0,23249.38,23022.17,23014.58,22847.8,22638.51,22324.8,22162.65
69,21766.04,21807.51,21879.18,21950.55,21997.97,22053.53,22103.2,22167.47,22252.2,22284.98,22300.02,22291.15,22323.51,22386.54,22464.99,22598.83,22667.16,22604.6,22523.54,22397.8,22255.0,22106.39,21965.16,21882.02,21847.49,21798.85,21798.73,21826.95,21790.13,21710.27,21596.55,21488.66,21403.68,21324.25,21240.85,21150.08,21084.28,21103.14,21132.05,21157.51,21155.4,21129.62,21119.32,21126.79,21121.34,21137.41,21190.94,21255.53,21331.27,21301.39,21334.23,21418.65,21597.57,21660.09,21895.39,22075.02,22121.34,22154.04,22167.81,22205.42,22237.52,22404.88,22559.44,22812.96,23176.96,23681.16,23800.26,23819.72,23928.83,24128.09,24377.26,24565.05,24614.6,24812.43,25163.05,25881.82,27156.9,28149.51,28213.68,28515.99,28212.66,27118.77,26267.95,25882.11,25591.85,25412.77,25277.9,24979.22,24465.5,24232.38,24122.99,23965.09,23896.54,23657.41,23460.07,23445.25,23255.09,23032.95,22724.81,22558.52
70,22148.41,22193.51,22269.27,22339.75,22389.18,22446.6,22497.18,22568.61,22650.45,22683.72,22695.99,22689.35,22727.67,22790.94,22876.89,23014.72,23071.08,23006.76,22920.84,22790.5,22643.85,22488.99,22346.06,22266.95,22228.25,22179.29,22184.51,22208.2,22167.22,22081.65,21964.38,21856.24,21769.45,21686.42,21599.97,21504.75,21445.79,21466.29,21495.44,21519.34,21514.18,21488.71,21481.43,21487.49,21481.85,21501.71,21557.68,21625.11,21698.68,21665.13,21705.44,21800.93,21984.57,22047.65,22298.31,22467.42,22514.08,22546.52,22564.08,22602.38,22640.23,22821.66,22988.13,23241.89,23635.82,24137.02,24236.1,24265.11,24383.88,24603.62,24861.99,25035.28,25091.15,25316.0,25708.27,26477.74,27782.54,28718.85,28810.7,29113.07,28764.25,27603.6,26783.31,26396.8,26080.84,25911.74,25755.24,25443.11,24902.7,24714.09,24562.83,24409.61,24334.25,24072.98,23898.62,23877.59,23665.5,23430.82,23126.45,22957.46
71,22531.69,22581.04,22660.8,22730.0,22782.05,22840.98,22892.49,22971.78,23049.52,23083.87,23093.11,23089.32,23133.92,23196.85,23291.25,23432.56,23475.32,23410.57,23319.11,23184.28,23033.52,22872.1,22728.01,22653.39,22609.69,22560.97,22572.02,22589.97,22545.12,22453.35,22332.83,22224.83,22135.81,22049.12,21959.58,21859.63,21808.74,21830.2,21859.59,21881.71,21873.27,21848.48,21844.46,21848.71,21843.06,21867.14,21925.42,21995.74,22065.26,22030.18,22078.83,22186.16,22363.29,22438.66,22705.77,22859.4,22910.39,22939.13,22961.89,23001.28,23047.68,23234.05,23417.9,23679.35,24107.6,24586.31,24676.5,24714.47,24841.68,25076.99,25348.92,25499.49,25573.05,25827.54,26252.68,27083.52,28422.9,29292.96,29416.93,29714.19,29307.74,28088.11,27305.41,26918.68,26572.38,26407.2,26228.35,25907.52,25343.04,25196.08,25000.29,24858.5,24772.67,24486.35,24344.42,24302.31,24086.29,23829.64,23528.93,23358.57
72,22932.06,22986.14,23069.97,23137.28,23192.38,23252.86,23305.12,23393.22,23465.59,23501.62,23507.19,23506.9,23558.31,23620.11,23724.11,23868.38,23895.65,23831.86,23734.15,23594.94,23440.19,23271.7,23127.02,23057.36,23007.61,22959.71,22977.28,22988.21,22939.62,22841.35,22717.9,22610.22,22518.76,22428.15,22335.65,22230.71,22189.15,22210.83,22240.47,22260.6,22248.81,22225.09,22224.57,22226.42,22220.94,22249.7,22310.14,22383.42,22446.56,22413.83,22468.0,22586.11,22756.75,22849.96,23131.41,23268.63,23324.43,23348.42,23377.86,23417.78,23472.52,23659.02,23862.37,24135.23,24601.28,25050.91,25135.53,25184.33,25323.35,25570.82,25849.59,25989.73,26079.92,26360.95,26826.98,27705.74,29107.55,29886.23,30041.28,30334.16,29869.77,28590.81,27840.13,27460.14,27091.48,26922.5,26718.98,26386.86,25801.09,25696.61,25454.58,25331.65,25223.6,24918.99,24816.4,24743.26,24523.87,24246.21,23946.47,23776.9
73,23333.96,23392.86,23480.27,23546.03,23604.24,23666.1,23719.91,23815.82,23883.31,23920.46,23923.06,23926.55,23984.11,24045.75,24158.97,24304.64,24317.48,24254.27,24150.19,24006.73,23847.52,23672.42,23527.53,23461.97,23406.62,23360.14,23383.2,23387.16,23334.56,23230.05,23103.82,22996.28,22902.14,22807.74,22712.03,22603.14,22570.33,22592.25,22621.94,22640.05,22625.04,22602.77,22605.26,22604.86,22599.94,22633.26,22695.91,22771.44,22828.47,22799.08,22856.98,22984.91,23150.45,23261.48,23554.22,23677.99,23739.1,23760.8,23794.88,23836.12,23903.35,24086.6,24309.49,24596.46,25086.74,25515.18,25599.59,25660.54,25807.18,26065.37,26354.59,26486.85,26591.69,26898.4,27442.89,28348.97,29796.61,30491.21,30676.0,30963.34,30423.76,29100.58,28367.9,28007.55,27620.08,27435.81,27219.47,26861.27,26266.13,26193.67,25914.46,25803.98,25677.24,25359.23,25288.07,25184.85,24960.6,24661.11,24364.04,24195.7
74,23737.41,23801.03,23891.69,23956.47,24017.46,24080.71,24136.71,24239.39,24302.48,24340.56,24340.55,24348.29,24411.54,24473.81,24595.83,24741.5,24741.04,24677.6,24567.43,24419.43,24255.48,24074.25,23929.75,23867.38,23806.92,23762.28,23789.76,23787.01,23730.13,23619.45,23490.59,23383.01,23286.14,23187.88,23088.72,22977.15,22952.3,22974.45,23004.01,23019.86,23002.14,22981.36,22986.53,22984.03,22980.05,23017.85,23082.74,23159.78,23209.22,23185.75,23249.2,23386.19,23543.78,23674.95,23973.84,24087.84,24152.95,24174.72,24214.74,24255.93,24336.73,24514.01,24762.39,25062.37,25571.52,25972.98,26065.79,26140.91,26299.26,26570.44,26861.52,26988.61,27107.11,27440.39,28073.04,28997.59,30479.64,31096.21,31329.39,31607.68,30958.19,29613.43,28903.11,28563.63,28155.2,27958.51,27727.61,27331.81,26744.78,26687.85,26386.62,26284.72,26134.73,25806.22,25756.75,25623.85,25406.91,25075.48,24777.88,24622.7
75,24142.43,24210.86,24304.22,24368.4,24432.22,24496.91,24555.74,24664.09,24723.31,24761.73,24759.66,24772.16,24840.38,24904.34,25034.72,25178.7,25166.32,25101.82,24985.65,24833.24,24664.26,24477.2,24333.51,24273.38,24208.32,24165.97,24196.94,24187.56,24126.1,24009.56,23878.41,23770.4,23670.56,23568.37,23465.5,23352.56,23335.05,23357.44,23386.68,23400.22,23379.93,23361.06,23368.38,23363.93,23361.31,23403.45,23470.83,23550.2,23589.16,23574.67,23646.71,23789.99,23936.1,24092.4,24395.55,24499.78,24566.32,24590.82,24636.29,24677.01,24769.4,24944.07,25215.35,25527.96,26066.08,26435.8,26536.98,26623.08,26800.95,27089.98,27367.87,27491.43,27628.49,27987.88,28679.58,29666.99,31170.82,31703.62,31997.67,32246.95,31483.57,30148.6,29450.59,29119.71,28698.9,28483.09,28237.55,27804.46,27237.08,27181.85,26866.6,26772.57,26594.15,26254.08,26222.0,26070.05,25853.68,25494.35,25203.92,25047.97
76,24549.04,24622.37,24717.87,24781.84,24848.34,24914.48,24977.04,25089.73,25145.81,25184.16,25180.62,25197.98,25270.84,25337.36,25475.65,25616.4,25593.14,25527.13,25404.86,25247.95,25073.64,24881.27,24738.83,24680.16,24611.02,24571.42,24604.73,24588.98,24522.47,24400.16,24267.1,24158.44,24055.38,23949.39,23842.56,23729.42,23718.58,23741.21,23769.92,23780.92,23758.62,23741.69,23750.8,23744.56,23743.71,23790.1,23860.0,23945.92,23971.42,23964.67,24043.07,24197.38,24330.17,24515.14,24820.21,24911.57,24981.64,25007.46,25058.7,25099.77,25204.41,25381.25,25675.35,25999.18,26575.11,26913.37,27009.26,27111.98,27307.37,27609.19,27885.26,27999.43,28158.08,28541.21,29260.73,30354.52,31863.42,32315.77,32694.0,32876.55,32023.01,30702.33,30011.22,29672.2,29245.86,29011.9,28748.52,28281.1,27737.06,27668.89,27354.39,27259.15,27055.95,26711.84,26699.53,26523.67,26301.3,25906.2,25639.39,25470.56
77,24957.25,25035.38,25132.63,25196.81,25266.04,25333.45,25400.43,25516.48,25569.79,25607.64,25603.23,25625.97,25702.73,25772.92,25918.63,26054.35,26021.49,25953.52,25825.24,25663.76,25483.61,25286.46,25145.72,25087.51,25014.84,24978.66,25013.1,24991.08,24919.21,24791.44,24656.64,24547.13,24440.8,24330.95,24219.88,24107.75,24102.9,24125.78,24153.74,24162.15,24138.0,24123.45,24133.78,24125.92,24127.28,24177.78,24250.26,24343.86,24354.64,24355.97,24439.02,24610.07,24726.23,24940.03,25242.21,25328.22,25399.14,25426.73,25481.95,25524.01,25641.79,25823.84,26134.34,26478.37,27085.94,27396.43,27483.5,27604.81,27816.07,28127.24,28405.11,28506.33,28693.97,29090.63,29836.95,31034.02,32582.13,32946.0,33402.23,33492.75,32568.35,31254.6,30571.81,30214.26,29789.91,29549.4,29259.48,28758.24,28238.17,28147.89,27848.84,27743.4,27516.5,27179.83,27171.97,26976.85,26745.74,26314.03,26076.78,25891.58
78,25367.08,25450.09,25548.72,25613.52,25685.11,25753.8,25826.16,25944.12,25995.47,26032.15,26027.73,26056.17,26136.03,26211.06,26363.69,26492.72,26451.6,26380.76,26246.58,26080.45,25894.14,25692.79,25554.2,25495.4,25419.99,25387.71,25421.84,25393.84,25316.3,25183.4,25047.05,24936.47,24826.6,24713.03,24597.45,24487.57,24488.01,24511.14,24538.14,24543.71,24518.29,24506.35,24517.32,24508.22,24512.03,24566.31,24641.81,24739.12,24736.97,24750.65,24838.24,25026.78,25128.07,25367.71,25660.35,25747.06,25820.14,25848.04,25907.11,25949.53,26085.47,26271.33,26590.67,26963.54,27591.41,27886.96,27960.15,28105.83,28334.3,28653.42,28927.65,29017.51,29237.99,29645.1,30429.68,31742.32,33299.8,33596.62,34112.85,34118.4,33103.52,31812.05,31140.16,30753.44,30337.55,30090.36,29763.18,29234.11,28747.0,28631.96,28345.21,28223.95,27978.23,27647.6,27645.66,27431.13,27185.69,26737.42,26510.83,26317.95
79,25778.56,25866.54,25965.91,26031.78,26105.76,26175.78,26254.26,26372.86,26422.86,26457.91,26454.13,26488.61,26570.97,26651.59,26810.84,26931.24,26883.49,26808.83,26668.86,26498.23,26305.21,26100.02,25964.5,25904.02,25826.25,25798.6,25831.11,25797.46,25713.94,25576.04,25438.53,25326.44,25212.77,25095.42,24975.26,24869.12,24874.11,24897.5,24923.31,24925.78,24899.28,24890.22,24901.2,24891.26,24898.18,24955.89,25034.48,25135.78,25121.29,25147.75,25243.11,25444.85,25538.2,25797.61,26077.68,26169.88,26241.9,26270.33,26333.75,26377.63,26535.41,26723.41,27047.29,27450.74,28101.66,28376.72,28441.59,28616.22,28861.39,29191.35,29452.13,29533.53,29780.26,30205.71,31049.26,32476.7,34000.87,34266.71,34813.01,34750.0,33638.32,32381.74,31718.06,31298.56,30896.21,30625.68,30263.48,29709.08,29257.47,29123.63,28838.91,28708.9,28439.24,28121.12,28116.61,27881.13,27618.4,27172.83,26941.59,26747.58
80,26191.69,26284.52,26384.2,26451.61,26528.03,26599.16,26684.54,26802.68,26851.74,26884.69,26882.23,26923.31,27007.33,27094.77,27260.08,27369.86,27316.94,27237.94,27092.31,26916.87,26716.81,26508.39,26376.44,26313.16,26233.64,26211.36,26240.91,26201.72,26111.91,25969.35,25830.89,25717.05,25599.52,25478.32,25353.3,25252.23,25261.01,25284.65,25309.05,25308.15,25281.18,25275.26,25285.64,25275.04,25285.55,25346.54,25428.26,25531.7,25506.79,25545.83,25650.16,25864.07,25954.27,26234.53,26496.33,26592.8,26665.06,26695.8,26762.1,26808.14,26986.41,27177.92,27506.89,27951.53,28611.79,28858.64,28933.67,29122.29,29392.02,29733.78,29975.55,30051.24,30326.57,30778.18,31685.3,33230.6,34688.96,34937.64,35514.73,35388.2,34184.25,32973.57,32292.93,31849.46,31462.59,31158.06,30762.19,30178.29,29776.44,29610.84,29339.97,29194.21,28889.58,28596.52,28589.13,28327.36,28043.56,27605.72,27370.48,27177.38
81,26606.5,26704.27,26803.6,26873.0,26951.69,27023.95,27117.27,27233.35,27282.36,27312.7,27312.05,27360.31,27445.33,27540.64,27711.45,27808.76,27751.96,27668.07,27516.69,27336.36,27128.92,26917.89,26790.02,26723.01,26642.38,26626.01,26651.22,26606.83,26510.17,26363.11,26224.12,26108.29,25986.61,25861.73,25731.55,25636.92,25648.71,25672.61,25695.34,25690.82,25663.79,25661.28,25670.61,25659.57,25674.15,25738.27,25823.17,25924.05,25894.13,25942.95,26057.5,26285.76,26372.53,26669.84,26918.32,27015.77,27088.49,27123.39,27191.72,27241.54,27435.49,27638.58,27971.37,28453.91,29123.62,29337.92,29426.73,29623.98,29922.73,30272.76,30497.73,30576.67,30882.35,31380.24,32333.84,33989.38,35342.4,35611.86,36213.02,36028.05,34732.99,33572.83,32867.21,32399.31,32028.67,31690.69,31267.98,30648.83,30305.67,30096.58,29836.46,29677.6,29334.92,29078.84,29062.5,28771.53,28471.75,28040.62,27800.15,27614.64
82,27023.01,27125.81,27224.1,27295.99,27376.97,27450.38,27552.49,27665.08,27714.72,27741.71,27743.83,27799.41,27884.74,27989.24,28164.96,28247.67,28188.78,28098.99,27941.98,27756.92,27541.75,27328.53,27205.5,27133.33,27052.25,27042.35,27062.02,27012.56,26908.94,26757.52,26618.22,26500.15,26374.05,26245.43,26109.79,26023.44,26037.2,26061.37,26082.2,26073.97,26047.33,26048.5,26056.11,26044.83,26064.0,26131.07,26219.43,26317.71,26283.35,26341.25,26469.26,26703.29,26790.78,27106.8,27342.58,27440.58,27513.09,27552.67,27621.93,27678.82,27889.91,28107.63,28440.83,28960.21,29626.54,29816.59,29917.49,30127.01,30451.39,30813.1,31020.04,31106.94,31446.54,31996.72,33014.05,34707.39,35991.07,36297.05,36900.41,36659.42,35279.87,34158.19,33450.13,32949.0,32589.95,32223.72,31783.91,31131.53,30843.68,30581.97,30327.36,30159.67,29789.35,29561.65,29537.63,29219.33,28903.98,28477.31,28233.4,28055.16
83,27441.24,27548.92,27645.69,27720.8,27803.66,27878.24,27989.98,28097.63,28148.61,28171.94,28177.58,28240.86,28325.81,28440.62,28620.62,28686.77,28627.43,28530.92,28368.42,28178.31,27955.04,27740.31,27622.68,27544.33,27463.49,27460.64,27473.28,27419.13,27307.97,27152.59,27013.43,26892.64,26762.03,26629.61,26488.21,26411.61,26426.49,26450.93,26469.6,26457.4,26431.59,26436.71,26442.14,26430.84,26455.1,26524.97,26616.85,26710.24,26674.03,26742.06,26884.46,27110.63,27213.05,27549.06,27766.16,27869.57,27937.68,27983.66,28054.32,28121.68,28338.76,28577.74,28920.44,29481.98,30121.1,30300.6,30412.84,30633.11,30977.02,31355.76,31534.56,31643.44,32020.18,32611.67,33705.9,35443.05,36645.15,36993.19,37592.26,37279.9,35825.9,34751.62,34041.63,33501.46,33146.38,32751.1,32300.13,31617.84,31381.61,31064.1,30823.35,30642.33,30240.84,30053.12,30003.09,29679.7,29337.18,28914.84,28669.11,28495.92
84,27878.0,27990.66,28085.18,28164.03,28248.8,28324.34,28446.84,28548.01,28601.07,28619.97,28629.91,28701.51,28785.11,28911.63,29095.27,29142.58,29084.48,28980.4,28812.56,28617.57,28385.59,28170.02,28058.36,27972.58,27892.67,27897.69,27901.79,27843.09,27724.04,27565.08,27426.3,27302.52,27167.11,27031.06,26883.59,26818.23,26833.37,26858.09,26874.33,26858.09,26833.57,26842.94,26845.48,26834.38,26864.27,26936.76,27032.21,27117.93,27084.57,27159.3,27314.75,27533.11,27657.15,28010.56,28207.9,28317.28,28379.73,28433.89,28505.27,28582.82,28800.02,29062.82,29419.54,30027.41,30631.32,30804.35,30930.22,31165.36,31524.58,31912.03,32077.91,32207.43,32617.43,33260.1,34414.41,36230.02,37319.4,37708.13,38303.86,37919.86,36391.11,35357.0,34653.92,34084.84,33723.98,33296.79,32831.47,32122.79,31939.11,31563.77,31346.05,31137.18,30712.93,30573.63,30485.37,30157.59,29789.14,29367.81,29122.93,28953.94
85,28316.56,28433.59,28526.27,28608.94,28695.42,28772.88,28904.92,29000.2,29054.65,29069.99,29084.55,29163.68,29247.11,29384.83,29570.22,29600.03,29542.7,29430.91,29257.89,29057.44,28817.34,28601.4,28494.64,28401.99,28323.75,28335.37,28331.01,28267.46,28140.84,27978.49,27839.87,27712.81,27572.76,27432.79,27280.51,27225.69,27241.09,27265.85,27279.64,27259.5,27236.76,27249.77,27249.6,27239.16,27274.55,27349.69,27447.86,27526.23,27496.92,27576.17,27743.52,27955.74,28101.34,28468.44,28649.62,28765.56,28825.34,28885.2,28958.27,29051.05,29264.26,29550.86,29924.87,30562.46,31140.83,31313.96,31455.07,31699.92,32072.65,32473.24,32629.38,32777.07,33219.2,33959.47,35148.31,37021.67,38007.69,38435.41,39026.39,38549.09,36964.86,35953.06,35273.18,34679.66,34298.65,33854.37,33356.34,32636.11,32491.88,32070.06,31867.39,31635.1,31194.13,31093.42,30968.19,30634.18,30238.86,29820.62,29577.12,29417.31
86,28756.72,28877.7,28969.24,29055.3,29143.52,29223.66,29363.95,29453.95,29509.57,29521.79,29541.55,29627.6,29711.84,29860.24,30045.66,30059.37,30001.83,29882.69,29704.16,29497.92,29250.28,29034.72,28931.74,28832.82,28756.76,28773.67,28761.17,28692.43,28558.37,28392.82,28254.12,28123.74,27978.98,27834.8,27679.25,27633.99,27649.64,27674.23,27685.28,27661.89,27640.93,27657.19,27654.49,27645.18,27685.94,27763.78,27863.8,27933.05,27910.88,27996.82,28175.12,28377.8,28547.71,28922.28,29091.77,29212.68,29272.66,29339.78,29412.86,29522.13,29728.07,30045.66,30435.58,31096.35,31642.18,31825.9,31984.69,32244.26,32633.28,33036.45,33186.17,33350.79,33826.1,34675.78,35888.2,37805.1,38695.41,39185.39,39767.34,39153.05,37542.07,36558.05,35902.81,35282.19,34884.59,34421.05,33876.08,33166.0,33040.7,32591.22,32398.78,32137.47,31683.37,31609.21,31447.58,31122.28,30687.75,30268.68,30041.11,29886.16
87,29198.71,29322.99,29413.85,29503.37,29593.35,29676.96,29824.17,29909.54,29965.6,29975.37,30000.92,30093.03,30179.34,30337.89,30521.28,30520.61,30461.85,30335.48,30151.6,29939.23,29684.44,29469.74,29369.4,29264.84,29191.48,29212.57,29192.02,29117.77,28976.62,28808.29,28669.05,28535.06,28385.51,28236.82,28079.6,28043.12,28059.04,28083.21,28091.48,28065.0,28046.35,28065.21,28060.16,28052.47,28098.44,28179.26,28282.1,28338.79,28327.41,28423.7,28609.61,28798.51,28998.69,29378.45,29536.27,29659.04,29722.42,29796.2,29868.79,29992.14,30194.88,30540.29,30945.64,31641.78,32149.38,32343.64,32516.18,32800.01,33211.26,33598.55,33743.91,33931.45,34439.32,35362.35,36653.1,38597.89,39385.58,39953.28,40501.23,39745.13,38147.09,37178.02,36531.92,35894.97,35472.43,34989.57,34398.12,33712.44,33588.92,33121.7,32938.58,32641.92,32173.42,32120.51,31935.55,31610.69,31141.94,30731.44,30502.79,30363.66
88,29642.57,29769.47,29860.12,29952.91,30044.68,30132.82,30285.32,30366.96,30422.96,30431.0,30462.46,30560.22,30649.66,30817.78,30997.31,30983.51,30923.0,30789.28,30599.95,30381.1,30119.8,29906.49,29807.84,29698.29,29628.17,29652.03,29623.8,29543.45,29395.35,29224.69,29084.66,28946.76,28792.59,28639.09,28481.58,28453.09,28469.28,28492.79,28497.99,28469.1,28452.77,28473.8,28466.61,28461.03,28512.08,28595.93,28706.63,28747.21,28745.13,28849.08,29048.25,29221.2,29455.86,29837.98,29980.44,30107.59,30172.68,30253.48,30326.58,30464.77,30670.1,31043.16,31462.23,32204.43,32674.21,32862.42,33055.56,33361.18,33788.45,34173.82,34307.63,34521.76,35059.27,36017.08,37439.67,39391.73,40081.07,40755.45,41222.37,40354.52,38775.08,37814.07,37156.01,36511.33,36065.11,35558.97,34924.79,34268.02,34128.2,33661.47,33476.49,33149.03,32675.34,32646.54,32432.33,32099.89,31587.39,31205.46,30961.0,30846.21
89,30088.06,30217.11,30308.05,30404.17,30497.51,30591.03,30747.63,30825.98,30881.41,30888.45,30926.43,31028.93,31122.85,31299.93,31473.42,31448.08,31385.26,31244.32,31049.47,30823.52,30556.37,30344.99,30246.81,30132.94,30066.88,30092.05,30056.24,29969.45,29814.78,29642.01,29500.93,29359.07,29200.21,29041.58,28885.24,28863.9,28880.36,28902.96,28905.05,28873.94,28860.46,28882.97,28873.85,28870.9,28926.86,29013.79,29133.7,29156.68,29164.3,29273.84,29493.11,29646.15,29915.43,30294.15,30430.27,30558.59,30625.93,30711.59,30785.97,30940.06,31151.64,31544.57,31988.17,32768.89,33205.41,33383.3,33599.42,33924.77,34363.83,34751.72,34869.66,35119.38,35673.95,36665.25,38215.63,40217.09,40798.41,41571.72,41926.12,40970.87,39400.73,38449.53,37766.57,37123.59,36668.14,36127.99,35451.76,34824.62,34657.24,34209.08,34011.2,33654.34,33189.48,33166.04,32928.34,32584.97,32027.78,31681.61,31417.13,31330.83
90,30535.46,30666.18,30757.92,30856.91,30951.84,31051.86,31210.83,31286.86,31340.92,31347.98,31392.88,31499.16,31598.93,31784.36,31949.83,31914.58,31848.37,31700.35,31499.88,31266.47,30994.16,30785.26,30686.29,30569.04,30507.61,30532.36,30489.34,30395.75,30234.92,30060.26,29917.87,29771.74,29608.36,29444.29,29290.61,29275.55,29292.29,29313.71,29312.39,29279.76,29269.43,29292.71,29282.11,29282.08,29342.55,29433.09,29557.46,29565.0,29587.39,29702.38,29942.61,30077.91,30378.17,30745.5,30882.59,31013.65,31081.47,31171.81,31246.71,31422.72,31638.86,32042.52,32521.04,33326.55,33745.37,33906.83,34152.9,34499.61,34948.76,35332.53,35436.56,35726.53,36294.4,37333.2,39026.35,41040.47,41540.41,42390.23,42641.12,41574.01,40032.41,39094.24,38373.09,37739.86,37275.03,36687.68,35976.87,35390.37,35192.22,34758.71,34541.08,34160.82,33703.08,33686.79,33425.42,33064.36,32486.93,32153.49,31879.56,31816.97
91,30984.77,31116.43,31209.49,31311.4,31407.95,31515.36,31675.16,31749.62,31801.76,31809.64,31861.83,31971.15,32077.7,32271.09,32426.22,32383.04,32312.29,32157.35,31951.44,31709.93,31432.9,31227.57,31126.51,31006.35,30950.4,30973.16,30923.35,30822.59,30655.76,30479.69,30335.47,30184.75,30016.8,29847.2,29697.95,29688.29,29705.31,29725.3,29720.27,29686.34,29679.44,29702.77,29691.16,29694.84,29759.39,29853.6,29982.75,29975.6,30013.25,30137.54,30393.59,30519.44,30843.37,31195.74,31339.5,31469.44,31538.0,31633.64,31710.38,31912.7,32131.38,32540.59,33056.06,33889.64,34284.1,34435.87,34717.44,35084.88,35547.62,35915.35,36009.02,36331.14,36921.93,38033.54,39868.36,41842.71,42305.86,43195.05,43362.98,42176.27,40678.98,39750.39,38986.56,38369.37,37874.5,37242.85,36500.58,35957.77,35736.21,35304.74,35076.02,34666.16,34223.41,34203.92,33917.08,33534.75,32960.47,32621.19,32345.74,32299.55
92,31435.76,31567.83,31662.77,31767.64,31865.57,31981.31,32140.62,32214.0,32263.65,32273.16,32333.32,32444.66,32559.44,32760.14,32902.54,32853.19,32777.29,32615.57,32403.88,32153.86,31872.86,31671.7,31567.19,31444.87,31395.29,31414.46,31357.99,31249.68,31077.28,30900.05,30753.72,30598.35,30425.75,30250.3,30107.05,30101.88,30119.19,30137.46,30128.41,30093.92,30090.77,30113.39,30101.01,30108.94,30177.39,30275.34,30407.06,30387.51,30440.16,30575.18,30845.78,30967.93,31316.79,31647.4,31796.37,31926.74,31998.19,32097.35,32176.76,32403.73,32626.61,33042.01,33607.16,34452.27,34813.08,34977.52,35276.4,35674.06,36151.58,36496.5,36583.18,36940.29,37563.49,38753.48,40733.6,42628.37,43071.75,44001.15,44092.51,42792.06,41352.83,40402.25,39606.81,39007.99,38469.96,37795.74,37016.95,36535.25,36274.43,35859.45,35611.12,35158.29,34745.74,34722.7,34403.91,33995.79,33430.77,33086.43,32811.94,32779.74
93,31888.71,32020.41,32117.78,32225.4,32324.73,32450.01,32606.91,32680.29,32726.84,32738.56,32807.37,32919.96,33044.22,33251.52,33379.0,33325.04,33243.34,33074.75,32857.18,32598.26,32314.05,32117.67,32008.59,31884.86,31842.29,31856.23,31793.51,31677.02,31499.24,31321.34,31172.61,31012.27,30835.22,30653.57,30517.95,30516.33,30533.92,30550.2,30536.82,30502.26,30503.16,30524.56,30511.64,30524.42,30596.57,30698.31,30827.0,30801.51,30865.82,31013.02,31300.75,31418.86,31788.1,32102.89,32253.15,32384.21,32460.75,32562.41,32646.44,32892.25,33128.97,33549.06,34159.84,35016.63,35338.61,35520.05,35829.76,36262.99,36750.95,37075.8,37166.4,37560.55,38240.69,39488.15,41604.06,43370.89,43841.1,44802.35,44823.52,43410.95,42035.44,41052.87,40225.29,39645.77,39065.32,38357.0,37534.69,37124.93,36810.54,36408.26,36143.6,35644.1,35276.2,35242.23,34888.04,34460.33,33903.3,33552.44,33286.96,33262.09
94,32343.64,32474.14,32574.53,32684.94,32785.68,32921.5,33074.3,33148.48,33191.07,33206.14,33283.76,33396.76,33532.07,33745.26,33855.28,33798.88,33710.17,33534.87,33311.61,33043.38,32756.46,32565.75,32450.42,32326.08,32291.17,32298.44,32229.65,32104.85,31921.86,31743.57,31592.15,31426.49,31244.94,31056.75,30930.94,30931.62,30949.52,30963.51,30945.72,30911.62,30916.88,30936.27,30923.07,30941.27,31016.93,31122.78,31248.39,31217.66,31292.76,31456.0,31750.63,31869.64,32261.19,32560.94,32711.96,32842.9,32925.16,33028.0,33120.57,33386.96,33641.16,34061.84,34716.94,35569.99,35863.17,36059.54,36384.44,36849.09,37351.61,37654.93,37755.15,38190.65,38934.96,40260.88,42423.98,44107.05,44623.37,45589.47,45543.46,44027.11,42700.16,41713.79,40843.17,40277.17,39660.81,38930.36,38067.04,37724.98,37345.94,36949.94,36674.18,36140.74,35806.99,35763.65,35376.35,34929.58,34377.81,34022.58,33765.7,33742.71
