,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
106,44855.15,49069.44,44039.74,42661.93,44528.13,36107.56,35118.54,44179.41,46818.47,32304.74,39206.59,45343.9,37516.5,37084.18,46245.59,42977.26,49390.73,61305.16,63061.15,75372.06,93686.21,74252.09,52271.22,30827.69,22838.72,32171.69,30352.02,43769.37,57306.85,37422.05,47102.89,47205.53,41886.6,34316.86,35332.43,41541.08,45765.13,60276.24,50742.66,50925.99,49761.27,51256.03,59793.55,62059.5,63250.39,57408.0,72938.47,89744.03,80497.42,62186.46,69680.22,65294.4,56109.68,63495.68,47370.32,51145.58,55361.85,55633.92,45388.1,47822.69,51224.69,43773.86,37494.52,39208.1,46131.24,39400.04,28129.96,35931.12,40042.97,37498.75,38302.36,41522.81,53903.45,48208.15,54336.26,60685.29,56770.77,63129.79,71139.4,62594.64
107,46414.41,50196.24,43359.47,43404.47,43472.34,36611.23,34130.25,44809.94,45515.86,31833.36,39026.05,44594.72,34726.47,38974.26,46732.85,45036.22,52667.04,62926.62,65141.99,77794.29,94709.3,77875.17,49400.1,25591.56,22590.46,33291.55,31044.64,44270.18,56881.04,37410.43,46249.77,46645.57,40746.24,32659.87,36072.75,42649.23,47328.42,61869.0,52841.36,50726.31,50056.64,53297.74,60291.06,64664.62,66472.31,58834.95,76929.58,91225.71,82319.8,62754.81,71560.48,67932.03,57993.75,64607.03,49941.24,52745.48,54903.19,55885.49,46083.02,49687.2,52255.54,41929.74,40565.06,42404.4,47573.26,37071.43,26769.94,35872.55,41939.06,37838.88,39411.73,43729.81,53600.18,49148.38,55443.73,60977.07,56738.2,66850.46,72727.34,62126.69
108,46892.85,49437.79,44768.99,43806.64,43454.7,38499.17,35111.85,44435.42,44827.0,34242.05,39203.56,44527.98,36684.41,39315.33,47747.91,46901.19,55198.85,64210.12,65049.32,78390.09,101882.63,79288.22,51288.79,25622.67,23900.63,35542.08,31400.39,47016.21,58948.52,38815.65,45866.08,46728.35,41220.69,33732.86,38625.29,44384.05,49077.29,64602.66,53447.6,50420.04,51010.67,54816.26,65189.87,67196.35,67180.34,60701.53,78594.48,88990.41,80765.73,64282.84,74627.01,66974.23,61232.98,62420.45,52148.29,54624.37,56563.1,57098.53,48142.6,49815.73,50297.74,41857.9,42417.35,44455.95,48192.07,37903.72,29344.59,39511.19,41890.58,36752.0,41251.35,45345.75,53724.05,46932.06,57724.28,62017.21,59501.22,67403.94,77591.75,64836.08
109,46105.89,48236.86,46122.16,43996.58,42480.6,39575.87,35191.6,44379.81,42903.45,35943.85,39974.85,41445.29,37028.02,40779.77,50409.64,47736.77,56300.94,64961.91,66984.6,78128.38,103100.83,84945.08,55857.95,25990.9,21566.98,38703.97,30958.14,50257.58,61291.18,38499.04,46044.16,47010.48,39241.69,33278.31,41510.67,44664.45,51305.87,65370.42,56126.68,48560.16,49700.49,56591.2,68390.63,66689.67,67047.51,62716.86,81898.38,90228.82,77920.18,65121.95,74068.28,64940.32,64308.01,64004.39,53371.64,55824.48,57505.0,57239.95,50335.42,48071.9,50564.7,40899.06,44576.18,45776.7,46967.75,37347.35,32933.45,41560.38,41281.03,36781.02,41201.69,47736.52,52457.91,46418.84,59345.0,59227.17,63343.64,71642.88,83006.11,67389.06
110,47304.32,50006.9,46161.27,45846.23,42249.07,39395.96,36658.13,44807.17,44860.21,35869.75,41821.74,44988.05,36686.15,42919.11,51850.18,47449.16,55454.02,61198.19,68693.9,83013.97,105608.09,88837.73,57574.51,26668.91,22025.91,37220.99,29494.33,51865.36,61822.64,36558.25,46555.57,47329.92,40093.42,32070.8,43572.23,46506.13,51856.11,64004.45,54447.44,49882.81,50835.31,57760.56,68022.22,67578.39,68077.46,64727.71,81929.27,97131.53,79571.93,67087.44,76540.24,64628.87,66887.19,64611.2,53701.19,57374.0,58086.94,55408.19,52055.36,47705.94,49979.68,42114.56,46232.92,47370.32,46719.54,39456.21,34972.36,42283.1,41647.11,37267.65,42559.61,43920.44,55027.37,45528.74,62032.97,59878.03,63428.4,76471.99,87034.98,69961.8
111,50004.21,49373.32,46544.13,47863.0,42780.7,39013.42,39993.02,44895.62,44812.22,36178.42,43845.69,45236.2,37452.42,46145.78,50656.86,46988.48,55506.87,60145.02,71065.2,88942.52,105680.53,95172.71,52721.87,20822.24,24916.08,38364.11,32243.0,52474.55,58732.65,35678.19,41219.12,48394.75,39455.7,31341.29,45616.62,46282.18,53753.29,68737.42,53036.55,54367.04,51436.08,60108.98,69722.9,68105.61,65417.1,67998.32,85440.78,98964.09,82066.74,68076.2,78414.51,66043.17,69233.41,63089.84,56775.31,58738.02,59383.9,57644.68,53484.66,51768.87,51509.82,41337.33,48328.54,48357.31,46339.84,37930.71,35883.51,43136.86,41536.19,39466.78,43987.89,43796.71,56130.06,48416.02,65031.04,60571.02,64468.15,78961.28,86676.97,69729.53
112,52249.9,49135.69,48135.72,48396.19,42190.0,39826.91,39614.36,46475.7,43929.11,37992.05,47515.41,43002.46,39205.02,48563.73,48885.86,47458.74,57937.48,61232.15,74206.98,92389.61,107971.61,90176.78,48265.25,18826.75,32687.93,34956.25,35314.89,50220.32,56722.95,36617.65,43305.78,42307.5,39216.14,32314.01,48002.68,47695.09,56384.93,69481.71,52704.13,57659.95,51733.96,62854.7,70553.37,68808.98,66462.76,71396.67,85762.22,96545.14,85873.88,70889.03,80189.88,66017.41,70498.13,58928.75,58457.44,59845.86,60805.37,55134.37,54977.47,53487.43,53716.32,37067.99,48177.08,48367.17,45529.65,37284.93,38697.48,43358.53,41951.97,42039.48,43540.08,46400.32,55608.01,49080.81,68302.64,60806.37,66624.17,79738.45,87215.97,68589.15
113,53753.55,47347.57,49691.02,48986.08,40644.31,40201.54,40631.6,47525.4,45472.4,38699.18,49421.38,42871.88,36667.6,48727.13,47652.22,48997.85,59629.05,64825.61,75862.12,88559.21,110741.76,81751.99,47352.27,16851.11,38866.96,35944.32,37185.54,52919.89,55220.8,38079.46,44639.1,39260.02,41220.93,34564.71,49440.22,50545.6,58009.47,69633.08,55168.06,60698.76,49580.08,64606.82,70137.54,71433.24,64783.75,72657.07,91426.98,96683.59,87941.93,73217.83,80090.76,69045.8,70121.6,52567.63,58972.95,60023.42,58442.57,55212.62,54816.97,55455.61,51421.29,37354.31,47791.06,49005.37,45006.04,37844.28,40212.51,44139.17,42720.52,42712.33,44986.13,49986.13,56474.75,46875.12,69890.61,60068.45,68689.17,82630.21,91536.42,73104.17
114,55104.09,45532.46,50073.79,49629.76,41785.52,38539.02,41048.13,47466.59,44867.86,39668.04,51669.84,43439.95,37166.88,49697.5,46683.38,51918.87,61943.65,68238.06,78247.2,89917.59,121329.49,80701.06,49568.47,18282.88,42563.97,34756.56,39669.16,56626.36,59142.99,46299.6,46301.48,41176.01,43971.36,36469.98,51054.38,52464.15,57410.21,68242.14,59261.96,59898.79,53081.89,60661.97,72182.07,74227.35,66412.37,76289.33,98815.04,102636.18,90375.93,75858.34,83873.05,67912.66,70490.13,54390.2,58636.75,62799.08,58891.31,55611.07,56301.71,55870.53,49636.12,37937.77,47955.73,49144.27,45941.86,33910.14,40774.3,45710.53,43660.12,43074.0,46017.22,52867.6,55721.61,47377.2,70774.57,59909.34,70624.49,81525.36,94788.47,73268.37
115,57025.72,47233.62,48265.06,51367.38,43498.5,39110.83,43370.93,48438.5,44201.98,40695.24,48816.44,42357.8,37325.11,52198.49,47554.55,54352.53,63439.92,71630.87,83120.95,93538.24,128953.23,80366.28,48715.79,28185.38,40962.85,33914.49,42892.98,58325.5,60374.16,47170.69,46195.38,42659.58,44394.23,36867.4,49118.76,52297.95,58206.48,67520.88,58726.37,58793.58,55687.68,65091.9,76148.75,75268.88,67397.41,78506.13,98909.19,102734.31,86055.61,79327.62,83993.11,69315.27,73592.2,56428.71,60808.93,62415.03,60531.99,52778.03,57736.08,55173.29,49881.92,39568.54,47611.1,51401.53,45573.75,33011.83,38291.8,45841.06,43136.55,46634.48,48723.33,55115.31,56558.91,48142.17,69455.72,65828.09,69707.05,83777.19,101306.34,72395.33
116,57670.47,48147.51,46218.09,52227.37,44505.79,39685.38,45562.79,51042.39,42745.96,41136.12,50224.69,44497.44,38869.6,54196.11,48496.02,54482.18,65573.86,73416.79,88556.11,100832.14,134820.23,81031.1,42086.18,31508.17,41150.3,33616.24,44329.85,59563.98,52429.07,45615.8,51717.13,45086.21,45166.52,37865.0,50765.65,52043.44,62786.98,58152.33,57841.43,58783.57,57120.57,68167.21,78920.13,74821.87,65015.23,81048.21,104068.04,99949.43,83222.89,82054.71,81264.69,67811.71,73580.34,56480.3,62962.73,64034.91,63105.52,51457.03,59082.51,57505.18,50584.42,42473.32,49188.46,51163.43,46876.2,30069.8,38350.1,47352.83,43015.67,47210.06,49865.89,57071.78,52241.24,54372.84,72150.2,67144.36,68778.79,82104.47,98620.2,74182.93
117,58488.2,50971.05,47082.28,52720.77,43688.12,40258.36,48676.15,53254.27,41107.24,43543.55,53435.16,45182.29,40019.17,56032.74,48430.81,54431.68,68410.55,72461.88,87915.04,103602.68,121291.01,70582.33,37092.07,27696.71,37655.83,34412.96,46051.14,63280.49,45412.62,51310.09,52829.15,46136.42,43998.42,41279.83,50897.83,53936.23,66016.37,57451.14,59989.89,61055.13,59313.96,71788.05,79319.3,74001.54,67693.71,83639.0,99538.13,99378.01,78699.33,86026.97,81797.18,67060.79,74960.5,55249.8,63667.29,65689.64,65075.41,51551.88,59527.51,59462.1,51655.98,43923.19,48653.67,51766.09,49261.6,31177.36,40655.74,46263.38,42454.78,46283.21,48577.56,59363.06,53534.76,59603.03,73006.98,67255.9,70197.53,82418.5,87302.99,77399.12
118,58798.93,51518.2,49578.75,52731.64,43172.45,40834.02,50966.13,55117.39,38368.02,45310.34,52488.4,43513.62,42795.4,53888.42,50536.37,58140.5,71218.28,74112.19,90640.93,111333.98,89937.39,66168.47,38238.73,27981.93,39104.27,35913.14,50937.72,65646.57,42039.32,51920.69,52476.62,47842.82,42586.99,42556.22,49139.67,54169.72,68790.5,57831.81,59942.73,58330.16,60868.93,72458.96,77911.28,77100.3,69918.44,87633.68,106965.99,99050.52,77669.69,89281.3,82733.4,69829.33,78936.92,59632.74,63860.62,66695.82,66166.52,54691.81,58192.65,60916.32,52561.13,44400.98,46902.71,54888.43,46256.83,32741.06,41877.47,46482.35,43262.39,44144.16,48809.14,62498.38,55557.12,62678.8,72560.67,68511.5,75102.39,85723.59,76934.82,76221.72
119,60093.75,50679.4,50400.09,51433.55,43720.94,39645.04,51655.16,53538.77,37759.06,45063.43,51582.62,40240.66,44936.79,54413.74,52909.4,61947.73,73060.01,76510.38,93496.18,112498.49,94263.89,62459.6,31686.7,27615.17,40403.13,36683.14,51478.54,65124.13,41999.6,50961.57,51831.9,46507.65,40464.73,43390.56,50400.78,55969.67,70573.97,60189.6,59661.51,58631.55,63241.4,73002.32,81103.6,80962.78,71593.49,92370.4,108679.1,101225.28,78306.09,91603.43,85992.75,72100.51,80246.52,62788.7,65783.34,66087.1,66414.5,55471.69,60398.09,62090.27,50294.09,47984.16,50668.55,56551.46,43480.41,31118.77,41767.2,48641.01,43616.69,45384.3,51355.24,62107.0,56602.57,63917.71,72856.0,68414.91,79474.56,87579.0,76294.6,78388.33
120,59130.16,52279.91,50824.12,51361.74,45917.58,40741.43,51184.4,52680.91,40560.41,45228.25,51464.66,42465.66,45290.35,55550.9,55050.66,64874.97,74506.69,76353.8,94153.41,120962.07,95911.51,64762.37,31653.81,29147.58,43067.66,37052.71,54625.75,67453.45,43548.41,50519.07,51900.42,47013.85,41719.8,46398.39,52398.43,57985.17,73655.86,60845.6,59253.26,59701.68,64989.45,78867.31,84197.52,81759.99,73798.82,94310.27,105963.07,99246.49,80134.95,95436.53,84698.46,76049.26,77459.28,65480.45,68048.24,68024.3,67801.75,57889.29,60490.6,59712.91,50150.75,50121.97,53061.68,57233.12,44408.49,34064.73,45955.57,48542.78,42325.72,47462.05,53203.59,62208.73,54012.93,66505.74,74042.2,71683.84,80078.75,93373.45,79550.45,81148.57
121,57639.16,53813.64,51002.13,50161.03,47145.68,40791.74,51081.39,50374.53,42522.47,46077.71,47864.1,42822.0,46936.93,58601.74,55983.21,66121.25,75336.17,78576.46,93781.18,122354.88,102688.56,70443.06,32037.42,26243.67,46831.68,36481.96,58345.86,70096.46,43165.97,50695.42,52190.39,44723.81,41087.46,49802.29,52679.16,60565.55,74496.15,63859.88,57021.37,58123.39,67040.18,82675.33,83485.34,81534.35,76183.29,98214.71,107382.75,95683.46,81104.48,94634.59,82046.28,79790.84,79349.55,66935.74,69466.41,69097.44,67916.72,60464.88,58312.26,59976.91,48946.51,52619.9,54581.39,55727.63,43710.79,38183.41,48293.43,47795.38,42320.28,47366.5,55958.94,60702.21,53384.09,68332.72,70658.42,76249.71,85058.38,99825.88,82612.11,84241.02
122,59696.63,53814.51,53102.72,49837.87,46877.61,42448.23,51534.23,52622.39,42384.25,48165.52,51912.01,42386.39,49358.65,60232.05,55599.23,65079.61,70931.74,80533.11,99584.15,125276.41,107330.37,72524.39,32802.08,26737.61,44978.41,34710.32,60168.45,70667.99,40964.12,51238.72,52521.82,45659.52,39528.87,52215.5,54799.71,61164.52,72905.78,61916.61,58525.62,59403.75,68372.8,82169.4,84519.4,82722.1,78560.68,98194.33,115539.7,97641.85,83475.0,97702.41,81571.15,82914.69,80028.18,67270.18,71317.85,69737.85,65692.52,62470.9,57806.28,59231.33,50343.27,54523.71,56425.02,55381.03,46130.29,40502.96,49089.58,48177.58,42841.24,48888.22,51442.5,63632.38,52322.88,71387.07,71379.41,76292.6,90735.4,104609.5,85695.8,84514.02
123,58885.87,54216.14,55395.4,50414.78,46369.47,46264.85,51597.55,52519.09,42698.43,50455.74,52158.38,43230.67,53028.3,58804.02,55013.28,65094.22,69669.95,83264.48,106634.4,125309.81,114918.83,66338.14,25557.75,30175.74,46297.3,37892.2,60832.41,67101.94,39951.76,45348.31,53680.08,44899.89,38561.85,54605.97,54486.91,63350.77,78260.21,60279.61,63735.32,60059.86,71099.37,84161.69,85101.19,79428.58,82464.22,102343.38,117664.82,100632.93,84629.52,100005.57,83272.87,85747.61,78072.98,71038.76,72937.42,71235.78,68289.92,64126.98,62662.06,60991.26,49359.51,56943.26,57545.36,54879.41,44302.9,41515.78,50037.39,48008.48,45328.96,50489.85,51251.31,64865.88,55600.63,74796.65,72150.34,77483.57,93634.74,104120.92,85344.26,87941.55
124,58548.04,56024.57,55970.9,49670.22,47282.27,45786.35,53374.15,51438.41,44786.79,54636.91,49545.38,45212.0,55766.92,56707.25,55517.17,67895.52,70886.93,86896.77,110707.62,127973.01,108828.93,60657.54,23048.07,39507.74,42130.11,41449.94,58179.01,64771.6,40976.44,47623.83,46908.21,44593.9,39687.92,57402.96,56100.07,66400.54,79073.21,59868.82,67545.89,60362.39,74293.87,85103.18,85902.73,80634.19,86519.91,102671.33,114736.57,105230.39,88049.0,102181.07,83159.35,87240.14,72856.37,73063.87,74237.98,72882.07,65266.56,65858.02,64678.59,63550.22,44212.19,56715.73,57503.35,53869.29,43504.25,44727.32,50252.17,48448.13,48243.65,49938.78,54249.33,64222.43,56325.88,78519.11,72376.28,80014.56,94503.54,104709.78,83882.73,91976.82
125,56365.13,57789.71,56611.8,47803.59,47674.09,46920.57,54541.11,53197.64,45570.36,56788.78,49356.01,42248.97,55916.78,55235.19,57270.29,69829.72,75003.23,88787.42,106063.1,131202.87,98606.88,59432.54,20570.96,46903.87,43259.96,43595.76,61262.54,63022.0,42584.87,49070.47,43508.52,46838.63,42379.62,59064.46,59401.65,68263.25,79211.55,62633.21,71056.66,57806.47,76312.84,84542.07,89099.85,78536.14,87984.02,109392.58,114847.73,107695.45,90865.25,101968.55,86889.77,86702.44,64928.0,73630.71,74384.81,69995.1,65307.74,65609.11,66995.16,60786.12,44498.68,56212.87,58208.09,53199.29,44111.54,46436.34,51114.41,49294.81,48977.85,51559.01,58392.54,65182.57,53758.91,80305.43,71444.76,82434.77,97876.85,109835.94,89333.57,95513.82
126,54152.6,58191.23,57314.66,49096.24,45652.76,47361.09,54436.28,52445.19,46661.37,59332.74,49970.77,42784.73,56992.23,54071.28,60636.25,72492.02,78908.2,91531.15,107632.27,143689.9,97280.0,62131.94,22249.24,51299.62,41773.73,46457.56,65509.1,67460.79,51745.82,50878.3,45608.52,49928.72,44644.83,60935.56,61606.52,67509.91,77596.29,67245.91,70074.51,61841.81,71606.04,86945.17,92506.27,80446.66,92317.57,118171.43,121862.28,110607.08,94066.08,106694.04,85384.95,87086.0,67105.58,73135.09,77748.46,70475.35,65727.65,67328.2,67435.22,58626.89,45138.86,56357.96,58320.02,54253.77,39486.28,47044.4,52891.2,50338.34,49355.26,52703.11,61710.69,64273.87,54297.27,81282.58,71202.17,84698.04,96517.06,113678.31,89467.91,98600.8
127,56120.48,56047.89,59279.74,51059.16,46277.93,49999.16,55513.07,51622.11,47820.22,56020.61,48688.55,42928.12,59821.37,55038.12,63431.22,74195.8,82788.64,97183.38,111907.37,152663.61,96816.94,60986.61,34202.71,49312.7,40705.04,50182.92,67432.5,68829.6,52692.99,50743.05,47228.96,50375.89,45064.18,58572.41,61363.87,68397.25,76743.04,66605.95,68736.41,64831.41,76781.54,91660.58,93727.86,81577.04,94936.78,118227.79,121925.84,105255.92,98291.6,106761.13,87067.07,90843.91,69547.44,75765.73,77201.12,72380.81,62331.17,68986.03,66534.11,58866.63,47023.38,55905.25,60943.84,53769.25,38397.7,44142.85,53001.05,49695.73,53395.21,55763.75,64287.49,65199.4,55136.62,79730.78,78178.16,83541.16,99130.01,121433.58,88336.81,103643.22
128,57152.37,53630.05,60231.65,52193.06,46906.08,52484.63,58458.48,49878.16,48290.05,57598.24,51108.03,44664.68,62072.5,56085.85,63537.59,76644.11,84811.11,103489.23,120572.89,159555.38,97557.88,52620.46,38165.33,49479.2,40290.23,51816.48,68822.73,59741.81,50931.24,56787.58,49892.43,51219.28,46216.05,60479.83,61018.18,73727.89,66066.29,65570.48,68679.03,66454.7,80357.11,94935.36,93096.72,78634.33,97947.67,124335.35,118569.48,101726.77,101595.38,103210.78,85100.91,90758.3,69540.89,78371.29,79131.01,75399.68,60722.04,70537.85,69283.73,59645.03,50418.54,57708.16,60609.69,55254.69,34936.36,44170.68,54706.89,49517.51,54017.41,57034.34,66523.3,60185.73,62231.29,82784.77,79687.45,82372.38,97100.48,118157.98,90450.97,104527.42
129,60448.41,54589.78,60760.71,51188.07,47532.15,56029.26,60953.63,47923.16,51066.05,61240.58,51856.35,45946.67,64138.26,55969.74,63434.21,79912.09,83668.11,102694.75,123828.16,143497.7,84926.53,46309.0,33494.65,45224.08,41187.06,53781.13,73073.91,51717.06,57260.39,57989.81,51032.44,49863.36,50312.99,60582.99,63188.72,77469.83,65237.03,67972.75,71285.83,68961.41,84573.41,95356.53,92002.28,81810.17,101015.77,118869.93,117839.42,96134.76,106437.66,103801.8,84080.61,92388.75,67957.77,79172.58,81102.56,77695.91,60783.97,71013.42,71579.95,60857.92,52085.31,57033.97,61271.31,58014.53,36178.96,46784.97,53408.81,48833.62,52921.54,55525.82,69147.88,61635.87,68177.64,83729.96,79767.18,84013.61,97420.63,104548.2,94304.49,105235.64
130,61044.62,57440.17,60733.92,50537.88,48161.13,58624.59,63048.6,44688.58,53089.24,60119.37,49905.22,49094.01,61648.87,58360.86,67709.18,83144.63,85532.53,105832.05,133008.65,106365.71,79560.54,47662.57,33778.39,46903.67,42924.01,59437.96,75764.41,47844.04,57916.2,57584.68,52897.65,48233.0,51802.16,58438.39,63415.46,80675.79,65636.27,67887.48,68061.19,70725.0,85314.23,93606.44,95777.47,84435.99,105776.81,127680.69,117398.99,94811.91,110389.27,104904.59,87470.2,97215.7,73274.22,79338.34,82272.72,78942.34,64433.64,69367.29,73269.96,61874.25,52599.27,54936.2,64912.55,54429.87,37949.27,48151.14,53621.37,49723.48,50441.57,55754.71,72753.59,63923.95,71658.01,83181.08,81203.12,89823.44,101274.45,92081.95,92806.12,103734.85
131,59999.86,58349.44,59200.8,51133.24,46710.76,59378.2,61207.86,43936.32,52753.69,59046.0,46117.29,51511.55,62213.46,61059.27,72096.17,85248.48,88258.97,109119.15,134343.54,111429.01,75045.87,39433.91,33276.7,48402.51,43787.64,60023.7,75121.76,47765.22,56821.67,56859.28,51400.71,45799.44,52752.56,59883.43,65474.79,82718.97,68278.31,67537.47,68367.85,73437.05,85904.78,97381.31,100498.06,86396.89,111430.5,129669.32,119923.37,95522.6,113186.75,108950.15,90234.69,98757.48,77079.79,81650.88,81451.89,79182.96,65302.54,71939.58,74622.11,59158.82,56788.26,59296.78,66826.79,51117.23,36029.37,47986.23,56070.0,50092.35,51822.17,58625.92,72254.45,65087.54,73037.9,83482.44,81036.75,94993.17,103414.75,91259.64,95377.82,106987.74
132,61839.14,58796.66,59077.57,53651.87,47949.68,58797.37,60190.22,47147.16,52898.06,58872.99,48626.6,51877.87,63475.28,63486.82,75454.92,86888.45,88036.67,109838.57,144387.84,113322.36,77749.42,39315.49,35057.99,51531.2,44170.57,63643.74,77765.43,49490.36,56302.35,56915.5,51937.75,47186.16,56338.18,62199.15,67782.58,86279.78,68988.09,67042.54,69568.13,75420.93,92751.2,101033.09,101409.7,88993.08,113706.16,126372.28,117525.67,97683.39,117844.79,107223.94,95090.75,95256.81,80309.46,84382.23,83763.63,80778.28,68095.06,71992.76,71706.01,58939.51,59262.17,62046.67,67578.54,52156.7,39392.95,52754.48,55915.5,48571.33,54156.04,60697.78,72327.04,62071.35,75956.33,84802.35,84851.93,95656.22,110200.54,95092.57,98666.57,104523.02
133,63598.28,58959.46,57657.11,55037.96,47957.9,58639.39,57519.52,49380.68,53842.7,54719.04,48996.19,53724.23,66921.99,64520.05,76858.01,87808.39,90556.66,109357.42,145991.59,121272.73,84503.31,39714.4,31510.39,55970.83,43434.06,67928.43,80769.36,49021.37,56472.83,57214.63,49386.98,46439.02,60400.43,62476.96,70748.89,87214.53,72370.29,64485.72,67683.87,77754.95,97176.35,100118.55,101053.28,91803.61,118348.08,128006.96,113254.12,98796.18,116780.46,103781.9,99684.22,97506.98,82021.52,86062.48,85010.66,80858.07,71071.52,69345.72,71961.9,57475.0,62159.64,63774.22,65749.56,51287.98,44108.02,55396.79,55014.21,48525.92,54010.49,63802.77,70531.2,61309.27,78004.77,80890.13,90199.14,101542.5,117759.48,98691.41,102357.03,102307.72
134,63546.26,61343.37,57245.93,54678.1,49852.9,59119.48,60047.67,49175.77,56232.61,59306.05,48460.4,56456.16,68745.71,64036.58,75602.67,82630.92,92769.26,116074.4,149418.16,126699.26,86937.97,40584.79,32042.29,53699.81,41271.21,70002.85,81386.31,46488.28,57052.03,57559.23,50398.02,44646.52,63258.53,64934.98,71400.51,85304.95,70135.51,66153.47,69127.77,79255.47,96531.47,101297.72,102447.86,94603.98,118260.91,137668.72,115517.02,101613.92,120489.35,103094.56,103503.19,98268.0,82360.18,88277.91,85725.07,78155.17,73377.16,68688.35,71007.64,59063.68,64353.75,65878.99,65288.58,54074.52,46742.68,56270.31,55413.16,49084.0,55708.2,58619.92,73888.55,60051.71,81452.87,81676.88,90196.18,108257.72,123347.49,102314.66,102621.82,105510.71
135,63967.46,63947.67,57868.47,54039.15,54280.81,59152.97,59893.25,49495.83,58856.98,59550.17,49387.51,60612.98,67079.94,63321.23,75574.63,81115.52,95873.11,124242.07,149400.23,135600.63,79467.46,31563.68,36095.71,55214.86,44993.67,70729.08,77240.47,45306.25,50470.73,58809.7,49538.34,43523.29,66086.6,64510.33,73903.64,91517.97,68248.76,72006.93,69845.06,82370.31,98820.49,101934.7,98296.0,99239.38,123192.82,140142.54,119000.23,102950.82,123253.82,105157.09,106956.65,95797.04,86899.8,90205.04,87492.45,81186.7,75270.76,74397.77,73055.66,57860.86,67154.66,67138.7,64645.71,51885.21,47868.69,57317.26,55178.5,51893.53,57496.08,58366.19,75275.17,63771.86,85304.74,82520.6,91549.98,111657.26,122719.39,101837.02,106714.65,106148.07
136,66047.14,64569.55,56975.07,55055.65,53670.37,61149.58,58625.25,51870.77,63683.62,56531.86,51612.23,63703.95,64652.87,63860.22,78780.3,82485.57,100012.71,128939.54,152516.63,128364.97,72608.16,28398.14,47181.86,50192.84,49157.82,67600.55,74518.71,46433.73,52976.7,51374.72,49179.5,44761.84,69403.83,66364.72,77412.17,92419.96,67750.79,76277.98,70151.23,86025.53,99875.38,102834.62,99711.22,104055.13,123525.24,136599.28,124380.78,107040.6,125859.62,104927.88,108737.16,89329.44,89305.09,91736.72,89440.79,77538.79,77251.3,76734.78,76058.65,51782.96,66834.39,67042.64,63405.19,50902.03,51527.04,57524.67,55643.47,55189.76,56833.24,61742.58,74484.38,64564.18,89511.82,82741.09,94485.62,112635.14,123361.09,100036.17,111542.22,110671.14
137,68074.52,65266.72,54796.39,55465.53,54949.57,62447.2,60593.01,52734.16,66143.46,56279.36,48195.45,63837.89,62939.25,65835.19,80978.87,87226.92,102147.09,123485.72,156307.09,116260.55,71083.87,25281.82,55945.83,51480.58,51645.2,71135.9,72466.43,48221.72,54560.08,47634.48,51632.79,47764.37,71346.76,70213.7,79535.75,92533.59,70844.71,80208.99,67137.65,88318.65,99167.41,106600.37,97043.54,105753.3,131545.7,136674.73,127239.81,110395.2,125524.49,109545.39,107988.04,79545.1,89927.8,91842.99,85829.17,77531.97,76909.87,79426.13,72693.83,52069.44,66190.49,67816.96,62566.02,51563.64,53453.28,58472.89,56575.56,55991.3,58640.58,66419.89,75553.03,61584.82,91511.07,81639.06,97289.09,116596.25,129345.95,106475.31,115763.28,114613.49
138,68495.6,66035.09,56238.39,53070.21,55416.33,62289.05,59700.71,53952.68,69058.24,56943.65,48769.78,65028.09,61577.78,69662.12,84020.34,91720.36,105261.84,125265.78,171120.7,114644.69,74251.03,27267.88,61126.14,49657.6,54977.71,76018.9,77527.34,58555.07,56544.35,49914.78,55016.75,50284.84,73541.31,72764.73,78612.09,90599.91,76027.06,79069.0,71776.44,82830.83,101935.27,110614.53,99327.6,110897.68,142035.71,144962.27,130625.22,114214.98,131264.99,107564.51,108386.38,82139.89,89253.75,95918.08,86346.42,77974.76,78874.43,79892.76,70054.86,52769.52,66309.78,67900.86,63754.34,46114.21,54112.01,60466.31,57733.07,56384.99,59905.91,70156.96,74456.41,62162.73,92587.97,81324.6,99906.17,114920.06,133817.36,106578.0,119437.07,115237.32
139,65923.45,68256.61,58446.94,53751.15,58452.12,63482.49,58728.85,55248.94,65159.94,55447.47,48897.07,68217.7,62642.5,72831.5,85950.07,96183.29,111719.08,130193.42,181746.87,114047.32,72825.0,41810.17,58703.85,48332.94,59328.29,78205.02,79059.58,59593.47,56369.4,51669.74,55488.46,50726.27,70628.57,72425.52,79598.59,89556.73,75271.37,77528.17,75199.63,88771.54,107411.64,112015.66,100647.77,113981.21,142041.95,144981.39,124255.18,119276.25,131274.53,109597.14,112981.35,85056.02,92392.87,95169.12,88608.31,73893.26,80766.3,78771.52,70282.65,54922.73,65726.5,70907.53,63134.99,44796.9,50736.73,60554.26,56957.57,60960.12,63347.93,73049.98,75484.24,63084.94,90785.06,89251.49,98489.95,117972.8,142891.54,105174.22,125476.46,106600.29
