,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
66,25584.72,24027.54,21065.1,21509.28,26039.98,21182.99,23522.46,23622.77,19814.53,18257.44,19894.41,23018.61,22033.24,20229.84,26057.74,21300.7,18021.3,24373.26,22783.89,24879.24,29709.8,31564.82,33428.9,36857.85,45951.89,28112.63,17619.31,7315.31,19717.93,18045.6,23021.81,34724.91,35749.5,23952.19,21168.34,17499.01,18210.75,17205.37,26258.1,27164.97,30004.66,33756.09,27162.7,25196.48,21657.45,24450.45,29684.61,32469.97,28781.12,32351.82,38753.88,37252.35,32209.28,27298.26,30351.98,24653.6,26695.92,21754.83,24744.73,27006.73,25654.35,23840.04,24669.4,24638.15,21640.31,17102.37,22265.97,23312.06,22115.13,16642.34,20642.25,22799.63,21839.02,21888.02,23636.62,26526.84,26498.84,22008.94,31613.32,25963.09,29926.24,33425.77,37929.47,27922.08,30817.18,28945.55,27071.4,26755.12,26750.92,24231.01,27602.75,28538.08,36144.51,38821.95,39154.62,34054.64,23054.37,15510.54,17069.66,19043.6
67,26941.66,26225.26,19881.9,22854.39,27087.14,22116.42,22803.14,24587.39,20765.58,18663.66,21156.84,23621.91,21831.06,20876.1,24733.9,20893.91,18227.43,25733.54,23339.49,26183.23,30562.3,33279.43,35672.61,38507.25,49021.25,28177.61,17491.99,11523.79,19108.66,17721.51,24993.09,35849.73,36579.2,24521.94,21259.53,18286.98,18543.55,17528.17,25376.27,27195.44,30537.58,33524.07,27055.74,24882.93,22887.22,26408.56,31482.45,33075.58,29359.62,33449.56,38956.75,37465.2,30840.44,28732.92,30573.12,25343.19,28049.1,22738.59,25821.08,26991.61,26521.98,22769.1,25449.4,24475.48,21896.61,17985.94,22242.48,24522.69,22067.8,16324.87,19499.2,22989.27,21699.14,23827.69,25151.95,27782.97,27032.18,22503.58,31166.03,28692.39,29688.84,34512.28,40711.66,27757.2,32593.44,26970.53,28121.94,27328.03,27545.4,25304.5,28064.56,29743.09,36590.02,36415.73,37985.21,34695.93,22895.48,16009.06,17359.64,19094.23
68,27429.88,27445.55,20081.97,23016.53,27528.37,22682.73,21964.46,25133.14,21381.64,19071.83,22360.76,25026.99,21233.33,21221.75,25571.92,22081.63,19114.56,26849.55,23931.08,26376.65,31725.61,34250.16,38166.48,41680.56,51430.05,28593.71,15264.58,13058.4,19333.08,17679.26,25925.38,36692.56,31837.65,23825.73,23956.25,19486.46,19023.67,18138.56,26348.33,27178.55,33064.17,28980.45,26784.8,25031.87,23637.88,27823.67,32791.05,33025.43,28465.12,34690.11,41162.43,36621.2,29998.03,29904.0,29750.85,24965.39,28214.49,22920.72,26894.09,27846.08,27803.69,22345.61,26193.07,25661.73,22354.32,19457.63,23120.32,24541.2,22832.02,14984.03,19648.98,23874.65,21760.38,24242.68,25861.94,28895.76,25090.6,25569.78,32524.42,29417.69,29443.93,33978.13,39790.09,28615.73,33062.89,26108.22,28354.64,27750.96,28240.58,25832.04,29436.55,30669.44,37348.26,34937.53,38075.3,34636.81,20606.46,15551.88,18236.6,19952.57
69,28220.36,27025.83,18291.31,23716.31,28053.17,24155.56,22510.69,25502.74,21117.35,19479.88,24024.56,26244.41,20538.89,22587.76,27334.34,22548.25,19809.96,27889.17,24024.7,26481.8,33233.81,33939.7,38039.77,42987.79,46422.06,25063.74,13607.8,11615.23,17814.85,18214.27,27026.75,39066.35,27648.3,26929.41,24612.2,20093.23,18681.16,19917.48,26533.63,28286.42,34884.42,28753.96,27922.77,26157.28,24708.23,29469.0,33114.02,32808.12,29791.57,35955.63,39528.03,36586.52,28535.59,31536.59,30122.72,24861.74,28915.94,22577.93,27348.83,28718.66,28823.12,22536.13,26537.25,26684.6,22977.12,20266.29,23002.82,24963.56,24129.22,15664.18,20956.2,23444.68,21596.33,23882.84,25307.25,30182.14,25846.34,28177.54,33055.31,29614.53,30206.07,34266.06,35366.91,30031.76,33477.22,25817.19,28724.82,27738.36,28913.05,26035.07,30026.41,32262.68,38286.09,35710.83,37906.08,33134.63,21590.63,15653.99,18931.45,20292.12
70,28470.33,27995.42,17624.6,25752.44,28334.6,24549.98,23843.28,25637.98,20996.35,19889.82,25286.92,27293.47,19285.11,23625.14,26967.14,21834.65,21318.14,26941.65,25199.66,28423.86,34732.53,34851.88,39373.93,46364.56,34547.45,23664.57,14207.67,11889.73,18638.96,19125.27,29994.67,40608.91,25670.2,27365.48,24583.87,20990.06,18229.05,20667.39,25728.55,28523.74,36468.19,29068.93,28037.76,25134.26,25515.67,29903.94,32678.98,34333.73,30922.33,37831.21,42653.92,36640.41,28336.84,32911.86,30644.44,26069.09,30626.97,24540.67,27583.48,29309.1,29454.91,24065.77,26083.76,27484.47,23527.35,20626.72,22304.4,26607.93,22777.36,16578.14,21707.11,23677.33,22129.64,22891.03,25544.02,31903.27,26957.96,29772.87,32994.56,30317.05,32478.06,35803.11,31308.31,29739.61,33185.38,26913.48,29047.67,28828.41,29233.85,26256.68,31059.56,34224.9,38160.83,39979.01,40938.44,33195.17,23015.19,17029.52,19483.24,21593.53
71,29582.69,28152.69,18960.74,26757.08,29092.29,24280.77,24371.41,25132.67,21393.39,19435.25,25755.69,26633.67,19098.92,23610.93,26618.06,20305.62,22515.18,27329.17,26512.88,30421.59,35762.77,36119.44,40768.36,47007.68,36386.25,22506.44,11915.37,11883.13,19394.87,19648.59,30403.82,40363.52,25726.87,26971.29,24415.96,20547.09,17463.73,21204.0,26506.39,29588.88,37529.06,30381.91,28041.71,25415.08,26670.85,30286.56,34179.18,36206.01,31812.67,40034.62,43503.0,37623.1,28746.51,33947.29,32032.72,27095.44,31305.24,26005.81,28568.75,29187.67,29711.05,24557.97,27221.67,28159.72,22650.34,22439.71,24239.14,27547.9,21529.24,15871.41,21766.2,24902.63,22430.96,23653.81,26997.2,31822.61,27597.08,30497.47,33270.88,30420.16,34527.66,36737.36,31206.38,30756.11,34419.45,28477.6,29639.83,30098.13,29814.04,26303.55,32439.92,34957.06,39492.16,41949.81,42414.95,32402.32,23675.61,17168.98,20408.22,22509.19
72,31037.51,27775.24,20219.59,27280.54,28904.59,25316.77,24838.21,25358.57,22722.47,20210.88,25779.1,26467.93,20755.79,23937.25,26814.26,21671.28,22937.16,28172.78,27859.74,32159.82,36791.94,36368.48,41419.33,50975.23,37388.68,23647.47,12141.69,12771.68,20925.34,20063.17,32524.45,42102.49,26897.47,26989.16,24713.47,21030.5,18258.22,22931.96,27820.2,30931.73,39487.92,30997.52,28131.48,26169.27,27712.42,33062.54,35830.19,36899.97,33115.37,41242.16,42796.33,37252.66,29754.88,35736.96,31889.26,28914.33,30539.35,27429.74,29863.9,30353.36,30639.56,25917.72,27551.43,27361.58,22849.57,23707.34,25657.58,28157.75,22234.53,17598.98,24203.33,25102.66,21997.24,24988.39,28233.83,32160.8,26596.12,32037.43,34133.35,32194.42,35123.76,39539.52,32876.71,32179.98,33988.06,28615.19,32174.62,30476.02,30670.86,27289.38,32828.04,36439.61,39921.26,44416.83,42698.93,32885.62,23938.88,17464.72,21765.51,22536.4
73,31239.75,27330.61,19914.21,26928.97,28306.84,26199.68,25060.01,24894.95,23465.46,20367.06,25855.32,25432.22,21890.31,24506.78,25050.98,21979.44,23902.67,29854.0,28461.19,32911.91,37335.68,37570.95,41409.58,51726.44,40217.85,25922.27,12466.14,11637.3,22901.47,19865.17,34837.29,43835.41,26742.76,27199.89,24991.74,20149.4,18133.37,24756.0,28087.26,32429.93,40055.44,32665.64,27206.56,25627.95,28751.4,34829.35,35685.9,36947.52,34340.98,43111.77,43541.34,36089.56,30299.3,35616.41,31065.36,30524.48,31461.98,28205.96,30644.5,30986.64,30841.49,27228.8,26702.06,27630.24,22445.16,25036.76,26533.07,27546.97,22012.7,19864.41,25559.81,24837.24,22116.06,25056.91,29819.65,31502.14,26417.77,33058.78,32712.67,34405.4,37472.71,42444.5,34313.81,33585.07,33458.2,32300.37,32314.41,31340.64,30982.11,28676.37,35117.6,38375.7,42830.09,44721.97,41968.37,32511.17,23460.63,16659.33,22340.31,23255.4
74,30896.81,25058.69,21181.46,27738.91,29455.63,26335.26,26230.95,24864.96,23461.87,21329.22,26213.01,26700.53,21942.01,25739.24,27300.03,21878.64,25268.36,30814.17,28391.52,32522.29,35277.06,38648.97,44135.45,53127.26,42217.96,26876.89,12940.88,12010.27,22124.11,19006.56,36019.36,44273.09,25455.91,27607.83,25289.66,20723.44,17592.36,26092.88,29339.08,32867.54,39312.91,31793.2,28067.0,26349.43,29484.6,34776.92,36289.26,37636.99,35567.28,43257.85,47030.4,37011.97,31371.54,36957.37,31063.82,31904.37,31904.78,28509.69,31619.45,31426.37,29975.38,28287.37,26616.19,27430.99,23236.48,26087.48,27569.61,27507.25,23366.65,21199.95,26101.26,25158.76,22510.3,25983.78,27520.08,33151.1,26021.8,34679.25,33193.04,34574.77,40138.5,44646.98,35765.41,33865.8,34705.59,33625.62,32319.34,32354.75,30871.88,29751.24,35381.57,38469.44,45455.43,46372.76,43968.7,29866.58,24970.71,17215.85,22320.82,23530.21
75,30902.68,25617.39,22780.13,29434.53,29186.44,26666.96,27501.49,25284.48,23335.6,23387.19,26371.71,26774.57,22227.66,27084.42,27549.47,22439.8,27281.21,30205.86,28216.45,32659.7,34778.31,40102.8,47424.38,53302.79,45388.79,24750.88,10215.45,13722.85,22909.82,20869.31,36508.19,42114.11,24905.43,24535.08,25987.68,20524.17,17309.38,27423.35,29286.58,34161.46,42323.05,31073.89,30715.87,26794.64,30824.29,35784.97,36698.76,36280.86,37491.22,45246.64,48066.68,38330.61,31988.4,38012.58,31894.13,33177.52,31292.47,30276.92,32494.21,32254.89,31314.34,29190.48,29010.38,28395.41,22924.99,27390.1,28254.45,27388.37,22563.17,21853.31,26724.65,25190.94,23943.78,26955.98,27533.06,33917.69,27790.99,36478.03,33697.37,35265.97,41579.75,44597.9,35781.83,35416.73,35109.45,34725.21,32739.8,32251.62,30164.67,31051.37,35786.61,37484.91,47348.13,48690.53,44933.96,30336.42,24417.24,18476.67,22874.79,23291.11
76,30510.54,25166.05,24464.79,30866.71,29149.98,27694.08,27919.91,25038.28,23925.85,23271.45,27409.41,26346.74,23441.76,29453.32,26281.71,23595.64,28820.55,29248.7,28600.6,34200.1,35518.46,41995.9,49394.56,54599.86,43147.27,22796.86,9363.46,18159.6,20967.66,22948.19,35001.58,40727.45,25626.1,25885.14,22828.15,20529.93,17968.81,28963.65,30271.83,35925.82,42877.75,30984.99,32697.82,27081.81,32373.03,36347.23,37203.75,36981.34,39490.93,45545.95,47033.83,40268.58,33467.81,39022.44,32028.06,33934.27,29360.62,31304.72,33228.71,33153.18,30068.46,30130.77,30093.82,29736.94,20663.42,27417.91,28367.53,27012.34,22280.2,23672.14,26956.08,25542.61,25609.37,26776.65,29265.2,33700.87,28285.08,38435.41,33946.8,36571.17,42120.06,45010.61,35329.27,37219.43,36805.99,34997.1,33756.6,32821.74,30821.32,32434.67,36970.46,41300.56,47577.51,48976.84,43984.8,32778.72,24054.83,19809.09,22615.38,23941.23
77,31349.91,24794.86,24944.38,31862.77,28189.05,28703.03,28371.5,24220.54,24252.44,23977.42,28135.8,27376.82,23973.92,30731.92,26298.19,22161.95,29021.39,28609.66,29631.35,35306.61,37718.17,43049.62,47468.12,56142.23,39250.57,22512.6,8503.92,21732.37,21664.07,24249.91,36950.55,39703.32,26714.19,26787.14,21298.74,21716.05,19345.74,29933.82,32174.09,37050.41,43066.23,32544.29,34540.93,26079.06,33412.91,36265.88,38751.4,36162.05,40309.54,48690.88,47246.51,41394.01,34722.84,39119.23,33649.55,33899.39,26316.47,31708.06,33446.27,31982.6,30233.61,30163.74,31321.14,28580.47,20941.11,27310.41,28849.69,26804.26,22717.84,24699.19,27535.86,26109.96,26118.27,27764.37,31623.01,34326.59,27119.04,39447.4,33650.69,37829.45,43781.44,47380.91,37797.85,38826.26,38315.5,35453.82,33639.0,33442.43,31500.39,33808.82,37781.4,43854.13,47968.27,49010.2,45720.19,32323.07,22947.42,21291.14,23605.26,24804.83
78,30973.94,26198.08,26316.09,32769.94,27207.25,29034.66,28854.81,25005.92,23344.94,24328.98,28204.94,27111.57,24669.64,32226.99,26743.65,22564.02,29704.1,28126.72,31502.96,36785.4,39817.65,44520.57,48324.29,61660.57,38891.63,23721.87,9372.77,23927.26,21044.67,25955.96,39606.56,42582.86,32556.38,27889.5,22466.92,23302.43,20534.45,31013.39,33485.76,36753.18,42298.41,35072.21,34197.31,28059.43,31497.42,37459.89,40395.36,37191.36,42449.38,52763.37,50308.76,42695.23,36130.32,41118.0,33239.7,34224.68,27373.14,31651.91,35116.25,32350.76,30574.13,31104.44,31671.22,27702.37,21386.0,27517.08,29037.37,27466.64,20446.46,25141.15,28611.41,26783.11,26436.82,28497.33,33539.67,33965.69,27519.85,40062.86,33677.77,39019.04,43322.87,49202.38,38016.45,40254.89,38715.93,36067.09,34621.55,33797.4,31670.16,35352.53,36793.86,46720.2,50458.76,51574.47,46445.87,31789.96,20780.68,21754.68,23404.97,25593.55
79,33725.09,24669.41,27904.07,34019.61,28329.54,28090.77,29977.11,26136.7,23791.41,25815.31,28887.81,26806.9,25403.16,30534.15,26169.91,22758.43,31306.03,28753.45,33082.75,37780.08,41910.41,47414.04,50400.81,65680.78,38876.5,23458.73,14654.0,23138.36,20631.08,28152.09,40860.03,43525.65,33231.56,27925.53,23402.39,23655.38,20874.19,29932.1,33465.88,37349.96,41944.14,34858.66,33676.6,29571.54,33939.29,39658.06,41086.62,37861.3,43804.46,52940.79,50500.91,40797.68,37938.61,41320.92,34073.14,35882.79,28542.7,32953.58,35017.91,33376.27,29131.0,32019.55,31388.63,27957.45,22425.06,27429.81,30480.71,27347.76,20001.8,23699.31,28784.57,26556.65,28725.75,30272.34,35057.36,34575.07,28074.24,39428.61,37132.26,38630.28,44650.99,52727.67,37694.55,42489.75,35989.97,37374.48,35284.52,34732.02,32988.89,35870.14,38268.91,47218.5,47257.23,49952.17,47219.51,31468.17,21355.2,22052.84,23410.94,26008.71
80,35216.74,24857.42,28048.08,34508.0,28980.77,27002.75,30588.22,26844.9,24240.0,27227.99,30548.68,26018.89,25770.81,31508.89,27590.63,23801.15,32609.18,29423.84,33259.67,39157.35,43065.08,50634.63,54465.85,68812.02,39345.44,20392.47,16527.88,23359.21,20546.34,29177.32,41791.69,37845.35,32195.13,31374.76,24861.02,24195.64,21555.66,31036.46,33388.43,40381.2,36204.6,34435.48,33782.46,30463.2,35680.25,41237.85,40963.97,36634.85,45344.27,55835.22,49271.41,39599.74,39396.33,40117.17,33474.06,36021.78,28706.41,34248.9,36046.18,34920.49,28518.56,32887.87,32833.36,28469.25,24193.43,28452.62,30443.04,28233.39,18308.85,23829.23,29827.28,26576.99,29176.42,31077.33,36392.29,32025.02,31829.12,41076.46,37992.19,38233.26,43884.28,51458.42,38760.57,43020.65,34752.74,37595.22,35753.53,35540.52,33595.21,37548.37,39383.9,48119.45,45263.88,49986.67,47040.99,28230.33,20659.2,23094.46,24405.67,26417.18
81,34606.02,22587.54,28846.38,35100.66,30786.55,27616.7,30984.85,26449.58,24688.11,29197.48,31978.57,25115.01,27374.96,33619.4,28109.93,24603.93,33818.17,29482.52,33325.82,40958.11,42610.04,50379.6,56090.47,62029.31,34398.45,18100.07,14641.96,21479.23,21132.05,30392.14,44465.49,32827.66,36282.22,32150.14,25562.42,23692.05,23622.3,31214.29,34691.08,42547.32,35859.5,35821.37,35203.1,31764.46,37712.97,41578.11,40634.96,38264.11,46914.52,53525.35,49131.7,37588.41,41458.36,40523.47,33244.12,36844.19,28214.55,34756.52,37096.37,36133.67,28690.15,33254.52,34067.07,29190.32,25135.87,28251.6,30906.07,29775.57,19084.02,25360.22,29228.68,26323.38,28695.92,30364.21,37943.62,32916.48,35007.87,41678.8,38169.97,39142.71,44179.37,45669.92,40578.04,43479.59,34278.02,37998.08,35662.33,36319.62,33779.86,38228.29,41352.19,49250.54,46186.49,49681.8,44907.76,29473.4,20707.37,23904.04,24765.77,26051.23
82,35772.5,21708.71,31266.29,35388.9,31217.69,29192.88,31097.12,26235.05,25138.31,30677.05,33201.84,23531.35,28579.22,33112.05,27160.75,26412.53,32619.91,30866.17,35699.57,42745.15,43688.84,52057.0,60409.69,46095.27,32382.76,18807.37,14921.45,22421.97,22152.83,33703.6,46192.31,30439.04,36774.82,32032.83,26630.8,23052.3,24467.61,30228.73,34926.23,44423.09,36189.67,35895.44,33737.14,32726.27,38196.43,40968.1,42462.44,39640.0,49277.28,57654.58,49111.59,37243.18,43179.31,41130.74,34763.95,38949.59,30599.2,34984.66,37781.38,36860.18,30562.75,32623.46,35014.78,29818.5,25522.24,27339.6,32878.87,28052.83,20142.03,26216.98,29456.39,26919.22,27458.71,30600.85,40038.46,34259.01,36926.02,41535.92,38998.52,42003.67,46082.26,40361.66,40089.42,43022.83,35642.62,38338.32,36986.69,36656.95,33988.91,39470.91,43789.7,49014.95,51620.66,53567.19,44893.24,31312.57,22434.26,24532.19,26297.18,27430.02
83,35901.43,23293.51,32432.48,36271.0,30806.63,29783.62,30434.09,26667.58,24498.47,31193.58,32348.22,23251.71,28512.08,32628.34,25202.41,27833.2,33037.92,32417.01,38139.4,43954.46,45211.37,53811.74,61166.62,48454.39,30703.15,15702.0,14849.9,23281.55,22724.21,34139.84,45885.73,30463.62,36154.05,31735.23,26001.86,22020.46,25059.94,31102.23,36173.57,45660.81,37760.2,35828.19,34021.44,34131.71,38612.91,42781.84,44716.0,40706.35,52063.07,58705.1,50334.72,37697.31,44452.6,42897.88,36039.99,39740.77,32360.5,36163.15,37549.89,37116.75,31117.35,33980.79,35802.83,28641.29,27701.66,29651.16,33979.89,26461.79,19234.16,26238.77,30916.69,27232.91,28325.28,32292.63,39872.88,35000.24,37763.44,41817.44,39056.56,44572.92,47208.01,40155.19,41362.65,44542.15,37622.77,39033.2,38539.14,37318.98,33972.55,41152.38,44652.5,50648.28,54085.32,55414.47,43727.8,32110.68,22533.68,25628.19,27357.36,28359.51
84,35346.78,24777.67,33012.49,35972.46,32045.99,30296.37,30654.18,28255.79,25404.39,31168.8,32093.09,25209.36,28853.69,32810.55,26830.55,28292.56,34003.8,34004.05,40247.55,45158.47,45455.96,54580.18,66238.83,49693.57,32151.28,15912.01,15890.75,25065.45,23168.0,36495.29,47832.64,31803.63,36082.15,32038.72,26541.28,22950.23,27055.31,32601.17,37755.74,47986.05,38460.37,35867.63,34933.24,35386.1,42071.14,44778.58,45510.75,42294.38,53548.01,57653.87,49744.78,38930.38,46705.71,42610.56,38360.66,38697.71,34064.75,37728.05,38968.29,38208.78,32764.77,34326.19,34717.02,28821.99,29202.38,31325.85,34670.19,27267.82,21269.08,29119.81,31101.43,26653.47,29872.16,33721.45,40228.88,33661.48,39605.01,42831.31,41252.8,45261.38,50725.06,42222.05,43175.6,43904.14,37714.61,42275.54,38945.87,38322.88,35163.1,41571.54,46467.71,51120.64,57181.89,55699.75,44279.33,32365.55,22834.22,27260.4,27335.85,29131.69
85,34708.71,24346.82,32534.95,35165.71,33090.04,30510.55,30042.43,29114.02,25532.3,31208.41,30785.89,26530.51,29487.94,30599.59,27149.51,29420.68,35978.15,34680.76,41120.7,45766.33,46890.64,54478.72,67130.98,53354.48,35132.48,16250.66,14421.97,27379.37,22905.33,39064.97,49771.71,31577.4,36268.53,32317.45,25362.71,22726.13,29161.26,32873.57,39525.39,48620.2,40463.71,34616.69,34118.87,36635.28,44242.05,44532.56,45508.72,43781.92,55889.48,58557.33,48100.19,39555.84,46463.39,41417.49,40400.34,39792.86,34963.61,38641.87,39702.4,38395.03,34347.99,33205.29,34984.95,28243.52,30776.68,32336.44,33859.57,26938.32,23948.32,30698.55,30710.98,26744.03,29906.07,35565.22,39340.02,33365.23,40804.15,40983.74,44004.16,48204.06,54368.97,43986.8,44960.13,43140.96,42471.72,42371.54,39973.3,38645.15,36867.51,44394.28,48858.0,54763.42,57495.33,54663.69,43678.04,31621.29,21700.63,27911.83,28152.53,29478.45
86,31757.02,25835.97,33459.78,36526.85,33190.76,31878.43,29954.71,29046.87,26668.5,31587.72,32265.74,26540.0,30917.99,33285.29,26964.52,31038.78,37082.47,34540.47,40568.85,43187.96,48168.71,57971.14,68864.5,55911.72,36322.03,16784.27,14820.98,26403.75,21882.99,40366.07,50240.08,30016.99,36717.61,32621.72,26014.91,21983.7,30691.65,34297.25,40002.24,47665.66,39322.34,35635.93,34984.24,37493.8,44102.9,45219.03,46296.77,45268.42,55996.97,63144.07,49233.62,40868.29,48125.3,41321.85,42132.17,40280.88,35276.82,39799.28,40188.26,37254.19,35610.82,33034.85,34661.81,29168.28,32006.69,33541.82,33751.67,28534.53,25503.91,31298.0,31046.31,27167.51,30963.32,32779.17,41330.15,32796.08,42740.4,41517.57,44144.7,51549.43,57109.66,45767.62,45239.67,44667.21,44123.1,42291.6,41189.77,38442.63,38168.62,44656.5,48903.17,58039.67,59536.46,57181.28,40035.8,33552.05,22339.96,27821.82,28431.62,30272.79
87,32391.92,27726.0,35450.42,36130.89,33538.65,33365.42,30408.35,28829.06,29169.48,31727.58,32302.94,26832.57,32481.48,33533.19,27594.74,33447.91,36300.81,34272.98,40674.83,42520.62,49913.25,62197.25,69010.02,60013.28,33357.54,13186.49,16866.17,27292.59,23991.15,40890.18,47763.41,29326.36,32548.96,33440.94,25698.12,21565.98,32212.9,34196.7,41519.66,51257.42,38372.4,38919.88,35482.44,39121.06,45307.21,45663.8,44571.25,47639.51,58486.7,64436.21,50891.63,41586.76,49413.48,42331.25,43720.4,39438.88,37397.81,40829.41,41170.11,38851.71,36676.54,35937.65,35807.46,28710.6,33543.59,34318.62,33547.61,27498.94,26238.08,31995.17,31025.32,28842.71,32073.43,32748.13,42219.38,34951.88,44893.84,42081.03,44950.74,53320.0,56970.96,45712.59,47212.57,45107.65,45476.38,42755.16,40984.93,37498.92,39756.21,45096.64,47580.15,60377.87,62430.58,58351.56,40567.98,32713.57,23888.83,28445.95,28091.03,30868.66
88,31751.86,29717.42,37121.87,36023.84,34759.37,33818.43,30062.5,29495.77,28960.59,32923.61,31736.11,28243.86,35268.97,31937.58,28954.07,35273.92,35102.07,34684.62,42525.69,43367.32,52202.01,64690.84,70606.11,56963.8,30633.92,12015.91,22241.96,24936.35,26345.02,39180.53,46163.81,30131.85,34243.9,29306.86,25639.1,22321.19,33978.81,35307.03,43606.54,51875.14,38201.8,41354.92,35771.53,41010.77,45946.66,46227.09,45371.68,50103.64,58792.66,62957.34,53368.07,43423.61,50641.23,42416.98,44627.0,36938.88,38604.06,41682.46,42239.72,37245.42,37787.58,37215.1,37426.16,25818.28,33519.92,34401.38,33030.08,27099.24,28368.18,32223.26,31397.78,30794.67,31814.29,34759.52,41885.55,35503.66,47239.81,42326.35,46537.33,53934.86,57422.02,45060.09,49517.21,47205.86,45745.87,43995.72,41635.1,38249.99,41447.73,46516.54,52343.28,60595.18,62720.05,57038.13,43731.24,32133.79,25525.96,28060.27,28822.23,30975.18
89,31214.89,30244.73,38267.73,34777.05,35955.62,34311.39,29032.75,29837.45,29773.26,33745.0,32924.08,28833.09,36749.3,31903.22,27140.22,35462.02,34286.76,35879.08,43835.6,45993.11,53446.31,62085.09,72517.63,51737.93,30156.68,10845.23,26549.32,25717.3,27805.34,41337.95,44976.06,31368.13,35344.11,27271.8,27051.45,23963.98,35074.99,37484.88,44915.69,52049.96,40060.86,43611.08,34361.25,42254.29,45773.34,48083.83,44309.37,51068.37,62766.9,63145.92,54765.86,44967.07,50684.56,44469.13,44493.5,33047.45,39040.1,41887.29,40676.8,37387.3,37761.39,38668.64,35904.42,26098.84,33331.76,34931.43,32719.05,27575.76,29547.99,32867.33,32034.82,31355.38,32940.65,37510.89,42598.32,33975.24,48422.79,41892.67,48062.35,55982.83,60367.09,48128.77,51558.08,49061.72,46256.65,43758.92,42348.79,39028.19,43125.12,47466.35,55503.01,61017.96,62686.06,59203.33,43030.53,30564.48,27351.35,29222.83,29809.29,30480.59
90,32908.77,31851.48,39305.95,33507.37,36303.43,34842.45,29923.68,28663.91,30145.81,33778.57,32555.37,29618.26,38486.68,32389.03,27574.28,36238.23,33659.94,38088.94,45605.66,48494.05,55206.92,63117.85,79557.36,51176.87,31676.33,11874.01,29168.54,24938.26,29727.46,44284.93,48208.62,38178.22,36706.13,28687.83,28958.67,25370.89,36298.34,38973.51,44502.12,51070.36,43108.22,43107.7,36875.84,39765.27,47208.04,50057.94,45511.02,53703.75,67930.75,67137.48,56394.11,46705.46,53188.69,43838.78,44832.73,34303.78,38911.15,43908.42,41070.83,37746.03,38870.24,39039.13,34735.3,26587.43,33527.29,35105.2,33469.87,24770.19,30027.65,34101.87,32800.9,31687.63,33764.1,39736.71,42088.04,34409.63,49118.59,41861.93,49498.44,55321.44,62610.54,48332.74,53359.71,49497.32,46971.02,44951.63,42725.95,39175.7,45016.13,46159.06,59054.12,64108.35,65885.75,60060.36,42229.2,27594.35,27867.86,28913.39,30705.45,31053.98
91,30924.64,33717.46,40753.59,34827.23,35059.33,36143.65,31226.4,29152.52,31921.46,34546.57,32140.5,30448.0,36419.96,31642.32,27754.92,38133.46,34360.56,39943.88,46774.4,50984.35,58727.86,65741.48,84659.35,51069.04,31232.24,18455.41,28153.02,24404.69,32208.61,45663.18,49248.17,38928.66,36665.69,29804.72,29333.04,25728.85,34994.44,38912.78,45170.66,50590.92,42786.91,42382.84,38771.37,42772.62,49904.72,50850.91,46272.4,55344.58,68080.11,67299.16,53801.97,48958.68,53370.05,44846.82,46914.57,35699.54,40449.62,43719.31,42297.85,35906.28,39945.87,38630.95,34987.22,27812.6,33365.54,36795.01,33269.61,24179.64,28260.75,34261.14,32466.48,34377.96,35819.93,41488.28,42779.53,35035.5,48283.62,46085.56,48933.64,56939.85,67017.33,47850.82,56225.73,45941.94,48587.1,45728.62,43834.62,40742.53,45600.16,47939.06,59612.11,59972.14,63740.02,60978.63,41710.49,28263.24,28172.65,28859.62,31153.29,32124.36
92,31092.86,33839.01,41289.04,35567.33,33638.65,36828.05,32023.55,29643.46,33603.47,36481.9,31148.2,30839.14,37534.01,33304.94,28968.36,39663.04,35112.8,40105.27,48415.1,52332.38,62650.16,70952.61,88612.13,51596.77,27069.69,20738.44,28366.35,24261.0,33349.39,46681.47,42797.63,37675.72,41096.97,31584.33,29939.13,26507.01,36244.82,38785.56,48779.57,43623.57,42209.57,42446.99,39851.81,44893.77,51821.08,50637.25,44718.46,57216.87,71719.63,65569.22,52135.82,50757.14,51737.56,43971.83,47010.71,35837.65,41978.56,44935.46,44179.62,35092.39,40962.03,40346.5,35559.98,29938.25,34552.7,36697.64,34290.25,22085.4,28368.52,35454.25,32434.44,34868.13,36727.29,43022.29,39567.09,39647.45,50241.34,47088.15,48359.76,55888.73,65332.47,49129.35,56836.51,44290.22,48790.78,46253.94,44783.16,41429.0,47656.89,49266.64,60677.61,57372.76,63708.86,60668.18,37336.98,27254.96,29424.81,30023.03,31592.98,33296.9
