,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
83,34208.19,24103.24,31470.76,34562.94,30189.39,29388.93,29937.42,26936.65,25217.9,30598.65,31501.4,24175.44,28448.18,31790.93,25860.57,28002.01,32167.97,31646.87,36208.94,40832.74,41782.75,48643.9,54523.3,44273.81,30011.11,17989.85,17331.98,24092.16,23626.36,32757.88,42122.23,29695.55,34292.81,30695.18,26061.29,22848.8,25319.68,30178.16,34251.89,41872.91,35515.01,33946.36,32483.9,32545.81,36120.36,39508.89,41099.87,37906.88,47038.83,52401.18,45705.19,35596.75,41045.23,39861.65,34395.51,37385.11,31474.97,34532.51,35655.62,35319.75,30551.98,32899.38,34430.31,28800.71,28177.49,29780.76,33275.75,27286.65,21553.85,27246.69,31029.93,28088.64,29036.52,32332.81,38632.34,35067.39,37529.91,40863.26,38768.52,43140.19,44969.4,39089.7,39913.35,42348.38,36723.37,37780.69,37298.51,36188.33,33459.1,39154.7
84,33849.0,25381.17,32022.94,34410.46,31271.96,29888.39,30204.0,28300.7,26034.52,30664.57,31382.78,25839.69,28812.46,32029.58,27262.04,28460.49,33034.03,33010.91,37990.84,41884.25,42061.19,49343.53,58681.91,45352.91,31258.96,18247.88,18251.18,25606.75,24064.54,34728.28,43764.86,30853.37,34314.64,31017.68,26571.84,23676.55,27002.32,31462.41,35602.62,43818.26,36156.35,34057.39,33292.24,33630.64,38974.65,41193.36,41819.64,39261.7,48311.78,51634.95,45315.37,36670.85,42941.44,39720.06,36344.99,36636.29,32929.13,35876.22,36881.96,36286.37,31964.22,33272.28,33658.06,29053.82,29482.34,31223.69,33931.82,28038.27,23293.66,29667.42,31284.77,27734.4,30395.16,33606.96,39057.59,34147.28,39141.67,41818.46,40672.39,43819.06,47904.67,40868.09,41489.14,41951.23,36911.31,40489.15,37729.98,37093.39,34524.52,39589.53
85,33420.63,25124.78,31723.86,33847.71,32198.04,30148.58,29802.61,29081.1,26226.35,30782.57,30418.86,26993.39,29414.96,30343.71,27613.84,29454.44,34711.14,33643.1,38777.48,42456.56,43298.76,49346.3,59482.55,48376.49,33738.56,18608.09,17158.36,27546.46,23935.81,36870.78,45401.32,30751.73,34542.08,31318.61,25701.24,23576.05,28773.99,31759.25,37102.32,44406.54,37843.42,33129.53,32715.01,34711.52,40796.86,41074.87,41899.09,40536.94,50274.54,52440.18,44078.23,37256.26,42834.33,38850.89,38069.43,37603.59,33738.33,36698.24,37560.16,36527.94,33325.6,32469.64,33972.9,28695.7,30846.08,32135.25,33385.7,27879.59,25549.92,31044.75,31079.89,27918.75,30540.37,35224.3,38488.22,34065.44,40240.3,40477.65,43024.01,46305.86,50943.5,42402.23,43043.22,41455.82,40840.83,40676.43,38657.87,37453.39,36001.14,41953.05
86,31137.06,26407.25,32553.52,35028.32,32367.04,31335.52,29822.35,29116.22,27228.41,31173.77,31694.93,27093.71,30655.18,32595.15,27557.98,30845.17,35686.39,33615.7,38420.73,40469.04,44408.42,52235.71,60959.34,50514.4,34779.81,19126.26,17563.21,26847.64,23197.24,37995.16,45856.91,29580.14,34982.53,31641.81,26302.93,23060.95,30083.57,32983.25,37564.93,43716.26,37005.04,34028.09,33486.18,35478.84,40762.23,41707.15,42613.56,41809.95,50440.78,56206.55,45073.72,38394.05,44256.26,38861.59,39546.54,38083.19,34077.73,37715.97,38039.25,35705.58,34429.96,32430.74,33814.72,29543.21,31932.11,33203.49,33404.01,29267.24,26908.18,31637.26,31458.17,28371.21,31508.03,33127.35,40231.55,33762.71,41930.77,41054.28,43282.87,49110.91,53257.92,43950.94,43391.16,42799.07,42281.78,40724.37,39736.39,37395.83,37153.6,42266.31
87,31733.69,28011.66,34238.95,34798.53,32734.84,32618.59,30277.13,29033.01,29326.64,31372.89,31812.39,27421.88,32003.2,32890.49,28160.21,32869.55,35147.52,33488.78,38590.66,40016.13,45893.23,55714.99,61160.28,53892.3,32485.66,16322.54,19289.25,27644.68,24971.21,38494.15,43943.05,29107.5,31712.57,32376.61,26126.89,22806.93,31385.99,32982.4,38863.9,46681.23,36318.98,36745.95,33963.97,36863.81,41808.47,42144.22,41307.98,43795.85,52523.53,57327.04,46491.31,39054.45,45379.0,39761.89,40908.88,37495.43,35867.33,38631.95,38916.42,37079.29,35377.12,34856.21,34834.4,29284.26,33265.21,33929.19,33345.36,28546.34,27611.42,32307.5,31550.51,29829.24,32519.18,33237.14,41096.12,35649.7,43796.12,41658.1,44074.96,50649.31,53265.45,44028.43,45098.46,43272.85,43483.83,41208.96,39675.53,36747.03,38535.28,42724.3
88,31304.57,29700.14,35666.1,34801.02,33803.69,33072.03,30089.9,29658.39,29248.64,32420.82,31444.73,28649.27,34337.68,31701.13,29346.0,34428.14,34273.28,33908.34,40166.44,40780.62,47817.93,57804.51,62526.86,51528.1,30386.83,15471.1,23681.38,25837.81,26944.08,37201.41,42733.84,29838.58,33151.56,29134.36,26156.32,23495.3,32885.13,33952.94,40620.55,47256.82,36257.74,38782.19,34272.23,38459.78,42399.74,42676.73,42032.87,45855.99,52850.06,56218.53,48567.34,40614.23,46455.02,39920.83,41724.18,35577.88,36923.67,39406.4,39864.34,35884.11,36362.3,35979.87,36234.74,27074.9,33350.53,34098.44,33037.02,28336.61,29433.65,32603.89,31959.91,31511.4,32432.91,34980.1,40983.18,36249.22,45817.11,42013.06,45491.49,51263.25,53751.14,43629.29,47070.77,45077.55,43817.43,42316.96,40301.31,37459.37,39998.51,43969.88
89,30961.16,30211.49,36674.18,33885.88,34853.2,33555.66,29353.38,30025.42,29989.14,33165.76,32485.17,29216.65,35620.11,31767.8,27979.83,34667.43,33707.7,34957.72,41304.91,42975.17,48901.07,55793.24,64146.93,47413.57,30091.17,14620.95,27220.43,26546.73,28198.66,39011.82,41855.49,30913.78,34115.1,27576.82,27369.06,24896.52,33846.41,35783.22,41752.34,47476.62,37829.52,40674.9,33216.17,39537.05,42339.48,44248.63,41262.2,46712.46,56126.37,56451.37,49777.92,41938.19,46579.79,41658.12,41705.9,32543.29,37362.41,39660.68,38700.82,36091.45,36436.68,37244.69,35118.12,27411.85,33304.96,34626.87,32895.01,28830.17,30493.77,33234.69,32580.99,32078.73,33457.33,37315.32,41708.25,35184.19,46908.77,41825.62,46854.94,53029.22,56238.76,46217.22,48827.86,46686.98,44346.69,42239.82,40978.15,38193.7,41448.46,44840.01
90,32408.64,31589.49,37596.24,32955.2,35221.84,34072.73,30159.89,29172.81,30378.68,33280.47,32277.5,29941.85,37109.7,32253.09,28424.63,35382.77,33293.88,36823.73,42816.14,45071.91,50399.42,56707.24,69886.35,47048.57,31398.8,15536.6,29405.85,26005.82,29823.92,41456.1,44535.95,36463.89,35286.94,28790.39,28979.31,26108.68,34910.04,37059.87,41499.59,46768.79,40356.16,40348.6,35313.92,37610.2,43574.08,45916.38,42310.48,48909.1,60357.48,59742.48,51173.83,43419.43,48681.17,41241.02,42067.04,33640.72,37349.06,41372.25,39107.43,36474.18,37422.23,37640.26,34285.74,27914.27,33568.88,34870.07,33606.58,26692.26,30994.48,34339.47,33306.75,32464.6,34239.6,39233.04,41458.15,35695.68,47613.99,41962.62,48149.21,52616.62,58164.43,46507.65,50393.46,47158.0,45039.8,43307.36,41384.77,38424.1,43070.75,43900.03
91,30900.91,33178.34,38844.7,34104.18,34312.34,35208.68,31297.28,29658.66,31895.47,33985.57,32033.1,30703.29,35544.22,31747.79,28662.89,36998.08,33947.84,38404.62,43844.13,47157.75,53314.97,58902.26,74069.6,47047.77,31132.16,20889.84,28679.04,25661.95,31897.84,42641.35,45458.28,37151.47,35332.49,29765.79,29357.72,26480.78,33940.88,37089.52,42114.69,46461.18,40176.2,39846.1,36916.3,40098.33,45823.84,46635.48,43005.28,50308.06,60559.75,59955.76,49178.0,45316.14,48918.51,42139.02,43827.92,34850.54,38673.11,41311.23,40183.04,35094.79,38382.48,37411.05,34593.86,29008.22,33546.22,36329.98,33557.75,26333.95,29695.6,34582.11,33150.84,34741.87,36012.37,40776.45,42179.07,36356.49,47094.56,45512.48,47837.66,54034.51,61829.91,46249.82,52813.83,44428.62,46454.73,44040.46,42377.8,39793.1,43646.73,45435.21
92,31124.63,33364.76,39363.83,34788.1,33261.26,35849.9,32028.94,30144.22,33337.3,35628.6,31324.83,31112.66,36533.96,33179.81,29734.23,38317.0,34640.69,38620.91,45249.04,48325.53,56551.0,63174.53,77329.8,47557.55,27876.33,22810.63,28936.07,25630.96,32896.47,43537.74,40361.52,36232.68,38968.23,31271.17,29924.38,27188.65,35026.55,37067.85,45094.44,40938.69,39790.64,39976.02,37862.46,41876.49,47445.91,46545.93,41838.73,51892.14,63566.55,58649.67,47926.75,46848.99,47700.15,41525.55,43994.88,35051.33,39990.63,42377.82,41783.98,34538.57,39295.29,38885.96,35162.27,30824.3,34603.2,36359.34,34486.79,24769.6,29901.8,35653.7,33237.64,35254.85,36866.16,42149.39,39769.09,40213.2,48817.72,46476.88,47520.5,53311.41,60609.74,47404.25,53424.96,43229.13,46735.82,44571.23,43240.94,40458.16,45402.6,46609.33
93,28885.04,34184.36,39983.16,36604.78,33912.65,36284.22,31704.41,30632.05,35328.32,37049.07,30507.18,32709.4,38609.39,33740.3,30567.21,39545.79,34749.84,38733.14,47075.93,47921.51,56331.33,64891.08,70337.42,42370.52,25455.89,20957.19,27152.84,26234.68,34066.46,45991.63,35862.86,40126.48,39789.32,32005.62,29455.81,29260.49,35243.19,38333.8,47232.78,40641.69,41184.03,41429.92,39233.69,43945.47,47821.48,46253.78,43470.06,53504.75,61203.17,58514.07,45819.34,49004.19,48148.81,41303.34,44876.21,34596.56,40533.16,43465.55,43048.25,34756.86,39708.66,40152.76,35940.16,31820.51,34468.61,36872.34,36051.87,25593.41,31443.1,35160.05,33058.71,34878.49,36288.3,43729.63,40774.36,43481.09,49514.32,46760.95,48530.13,53675.31,54789.45,49320.6,53960.4,42810.27,47206.99,44523.36,44073.83,40708.42,46141.37,48636.21
94,28040.41,36571.47,40308.07,37072.17,35522.52,36444.83,31553.85,31119.52,36832.99,38270.95,29039.02,33921.52,38185.95,32877.15,32382.37,38422.55,36127.47,41077.65,48884.91,49016.39,58033.07,69422.58,53887.36,40272.65,26223.53,21274.77,28110.71,27248.73,37155.13,47598.22,33754.5,40648.97,39674.16,33111.72,28852.45,30128.49,34368.41,38604.39,49088.18,40999.92,41289.45,39976.14,40245.91,44452.51,47238.92,48100.63,44852.28,55916.85,65477.81,58508.76,45472.41,50805.53,48805.8,42920.62,47095.81,37014.1,40801.39,44188.26,43819.76,36649.17,39130.32,41138.18,36625.28,32263.52,33643.97,38839.78,34444.79,26687.86,32341.31,35453.7,33710.98,33781.43,36614.14,45831.02,42214.91,45487.54,49482.91,47688.42,51512.91,55678.71,49461.84,48897.17,53526.89,44266.27,47612.99,45942.49,44463.85,40985.01,47450.52,51128.94
95,29658.58,37745.01,41204.61,36713.64,36150.49,35859.56,32021.48,30544.77,37386.31,37506.85,28823.77,33915.63,37783.71,31040.68,33814.99,38879.45,37663.82,43483.94,50122.95,50540.04,59808.0,70231.57,56341.25,38532.03,22964.35,21245.01,28988.95,27838.31,37611.66,47381.26,33835.76,40128.75,39371.42,32496.57,27866.02,30747.44,35236.32,39817.46,50324.76,42552.91,41254.73,40284.75,41721.99,44890.4,49096.51,50366.28,45930.49,58755.58,66580.09,59828.01,45965.63,52143.9,50658.6,44279.81,47944.2,38806.99,42001.11,43998.3,44117.3,37243.97,40530.65,41968.75,35514.67,34473.18,35947.29,39967.17,32968.97,25890.62,32445.68,36915.93,34089.17,34697.84,38314.53,45794.86,43064.27,46416.98,49870.01,47852.28,54194.56,56888.06,49327.33,50261.79,55180.71,46345.51,48385.02,47595.24,45181.35,41039.8,49202.17,52046.86
96,31175.24,38354.75,40973.6,37973.94,36701.84,36127.0,33591.38,31478.13,37404.78,37317.61,30754.33,34300.21,38019.38,32669.13,34313.26,39870.72,39235.05,45569.59,51353.11,50820.64,60605.72,75537.45,57641.95,40066.2,23209.71,22315.95,30758.78,28309.35,39824.84,49190.46,35114.59,40113.94,39701.92,33065.55,28819.1,32739.54,36690.04,41343.28,52611.29,43269.49,41330.41,41223.85,43042.13,48389.55,51131.13,51187.94,47517.95,60281.1,65518.71,59214.03,47278.03,54490.41,50393.46,46730.38,46884.86,40542.28,43579.32,45451.02,45258.5,38909.25,40925.12,40963.96,35760.11,36011.94,37633.27,40701.58,33820.91,27920.22,35264.1,37171.85,33602.95,36264.88,39771.0,46253.63,41871.05,48345.63,50974.78,50135.19,54974.46,60529.95,51497.86,52173.18,54563.19,46506.08,51790.8,48064.9,46242.78,42283.93,49675.14,53918.02
97,30791.81,37944.4,40255.22,39042.32,36957.5,35595.97,34468.54,31653.52,37487.55,36125.98,32076.19,34967.74,35976.75,33038.67,35457.33,41840.72,39937.23,46460.34,51993.19,52260.82,60544.92,76486.93,61431.12,43197.51,23588.68,20903.63,33037.24,28116.58,42232.49,50992.16,34974.05,40338.88,40004.52,31898.69,28634.77,34837.12,36995.99,43040.35,53264.85,45238.19,40141.59,40434.61,44355.35,50595.27,50912.89,51222.34,49007.5,62670.68,66466.3,57481.77,47950.9,54271.06,49197.83,48884.4,48048.93,41477.07,44520.79,46223.67,45488.16,40510.48,39866.73,41287.52,35249.33,37620.88,38677.06,39995.9,33575.31,30562.82,36846.41,36885.06,33769.87,36390.42,41629.78,45542.48,41708.13,49637.63,49286.71,52966.97,58025.12,64299.01,53357.84,54055.13,53818.22,51397.02,51946.0,49171.33,46621.48,44030.21,52578.17,56360.25
98,32309.17,38885.46,41609.49,39189.07,38355.47,35569.0,34463.79,32809.09,37904.64,37591.06,32147.86,36391.35,38592.71,32920.82,37078.17,42962.06,39857.95,45981.38,49489.5,53545.46,64035.65,78311.12,64083.57,44459.14,24172.47,21337.88,32145.44,27211.92,43481.04,51478.11,33629.58,40811.74,40336.09,32581.02,27945.29,36370.29,38377.59,43538.15,52382.75,44183.56,41175.61,41325.62,45261.32,50482.08,51631.45,52036.46,50493.16,62806.84,71191.83,58698.58,49343.03,56006.19,49129.42,50714.07,48581.57,41830.34,45699.51,46749.59,44384.19,41796.69,39752.92,41034.75,36229.73,38888.03,39908.44,39966.63,35190.72,32131.78,37501.04,37286.94,34261.01,37490.97,39128.35,47550.28,41275.59,51659.36,49930.03,53222.17,61472.03,67148.54,55234.16,54418.86,55481.8,53139.96,51922.31,50469.62,46478.61,45378.33,52897.67,56467.51
99,34220.73,40848.3,41288.74,39577.51,39870.03,36061.22,34319.81,35286.69,38087.29,37683.37,32489.69,37941.31,38895.82,33589.29,39459.41,42258.26,39661.45,46133.32,48871.45,55281.88,68248.62,78483.81,68317.48,41403.6,20464.28,23389.86,33048.35,29241.27,44018.38,49326.11,33072.55,36972.42,41199.38,32289.76,27576.32,37892.98,38338.63,45001.37,55887.33,43312.51,44417.85,41851.2,46963.74,51716.28,52106.46,50373.58,52840.72,65342.47,72539.94,60470.27,50112.47,57357.68,50197.16,52392.48,47737.14,43973.31,46753.68,47766.82,46031.4,42890.27,42675.93,42216.08,35844.41,40455.64,40727.03,39845.93,34271.87,32919.85,38246.93,37351.92,35964.49,38642.06,39216.64,48524.94,43521.43,53894.75,50606.04,54132.52,63327.94,67082.1,55257.7,56489.24,56006.83,54579.86,52459.62,50309.24,45599.1,47005.06,53399.03,55216.18
100,36232.8,42500.99,41244.12,40816.0,40363.58,35788.92,35012.14,35137.78,39304.34,37202.49,33894.42,40657.1,37447.54,34952.85,41278.44,41152.23,40111.27,47965.41,49746.04,57547.35,70751.64,80162.78,65219.59,38606.98,19285.75,28692.34,30834.82,31499.99,42520.92,47959.31,33869.02,38604.36,36934.68,32256.4,28354.86,39652.35,39424.81,46991.69,56524.88,43188.77,46829.94,42166.17,48935.89,52383.19,52700.03,51199.4,55276.11,65679.49,71048.25,63106.26,52049.32,58648.27,50318.89,53360.32,45182.11,45210.15,47635.33,48870.45,44465.78,44029.08,43993.71,43858.87,33059.27,40499.02,40877.19,39427.97,33968.02,35036.04,38552.31,37790.36,37935.76,38494.97,41217.29,48352.45,44192.78,56319.71,50980.16,55808.44,64024.69,67619.19,54682.77,58889.9,58268.45,54924.84,53795.67,51026.47,46416.2,48729.71,54888.71,60012.6
101,36797.36,43652.66,40113.27,42029.89,40893.95,34864.42,35399.77,35974.77,40151.55,38385.34,34518.66,42126.77,37481.38,33277.68,41512.76,40419.0,41304.29,49273.97,52370.03,58797.52,68220.63,82167.76,59894.18,38140.6,18117.05,32944.65,31630.75,32920.34,44546.28,46961.28,35051.6,39683.61,34847.3,33697.79,29997.48,40759.01,41504.9,48260.56,56736.06,45013.04,49065.82,40790.74,50237.97,52239.85,54584.64,50195.25,56255.15,69702.3,71265.09,64601.82,53677.91,58726.79,52449.87,53248.98,41196.05,45685.69,47886.06,47372.59,44653.48,44061.01,45483.62,42445.27,33408.85,40383.37,41458.16,39209.19,34507.22,36246.05,39251.0,38477.48,38564.44,39659.83,43908.96,49162.55,42834.23,57598.64,50697.68,57417.88,66161.98,70679.05,57857.26,61018.69,60272.96,55515.83,53613.6,51808.3,47260.03,50436.61,55906.26,63212.68
102,38423.46,44701.04,38965.75,42419.24,41465.05,35773.74,34352.76,36389.31,40232.44,38095.19,35328.6,43839.86,38008.29,33757.76,42317.71,39869.33,43459.16,51026.2,54872.01,60546.64,69278.83,89484.23,59349.63,39737.55,19202.58,35543.69,30935.52,34770.25,47289.47,49920.82,41255.18,41003.58,36321.91,35631.14,31408.66,41988.37,42943.62,47933.9,55837.19,47973.34,48614.39,43319.76,47678.43,53704.78,56586.48,51415.22,58851.58,74913.77,75369.51,66339.05,55508.14,61318.73,51840.32,53628.33,42520.25,45605.4,49900.91,47808.51,45059.92,45198.28,45905.58,41378.47,33961.46,40644.9,41697.39,40006.9,31900.71,36792.51,40506.03,39287.14,38974.92,40538.21,46110.66,48830.46,43397.59,58401.43,50808.24,58941.31,65575.37,73028.75,58148.86,62905.96,60793.66,56312.31,54895.3,52245.48,47477.4,52351.68,54656.45,66796.74
103,40305.55,46136.97,40277.12,41264.76,42792.85,37074.69,34879.94,38156.5,41029.97,37762.55,36180.65,41947.99,37370.55,33992.58,44199.32,40600.84,45276.44,52201.35,57358.52,63998.82,71905.95,94789.53,59269.3,39311.78,25899.41,34602.98,30476.67,37139.39,48604.22,50925.26,42001.94,41018.74,37489.12,36033.12,31802.44,40763.26,42941.29,48606.73,55417.93,47709.79,47950.83,45233.71,50787.59,56427.45,57410.54,52202.8,60483.91,75095.72,75561.56,63628.76,57873.3,61540.78,52901.32,55812.71,43986.62,47167.39,49770.59,49066.23,43273.41,46303.93,45561.91,41694.13,35237.71,40558.45,43391.65,39900.33,31422.88,35210.49,40748.58,39062.52,41652.93,42582.79,47873.89,49635.36,44142.27,57699.71,55041.47,58499.34,67274.66,77564.98,57754.13,65859.94,57154.78,58013.81,55748.99,53428.19,49106.82,52993.34,56504.19,67414.18
104,40472.22,46705.12,41038.59,39941.45,43514.99,37893.97,35406.58,39831.94,42963.23,36884.92,36618.1,43069.34,39008.69,35214.75,45724.88,41378.45,45486.71,53824.5,58722.95,67833.75,77074.44,98902.42,59838.04,35059.43,28246.68,34857.1,30391.08,38259.33,49591.22,45242.25,40947.94,45187.05,39331.89,36668.18,32601.35,42017.0,42880.05,51999.56,48768.66,47202.38,48052.06,46335.97,52983.18,58369.94,57232.69,50720.41,62338.3,78773.31,73825.86,61897.12,59765.75,59916.17,52045.51,55941.86,44160.99,48719.85,51002.86,50967.49,42512.99,47351.34,47304.58,42324.43,37394.7,41782.45,43375.75,40955.16,29509.84,35408.71,41962.8,39122.84,42215.5,43544.3,49437.18,46779.56,48766.85,59750.34,56150.95,58051.3,66302.64,75957.16,59126.21,66552.23,55506.93,58293.07,56344.18,54444.94,49862.79,55067.34,57899.08,68533.68
105,41411.55,47392.02,43135.06,40671.35,43984.24,37463.49,35935.68,42163.02,44625.21,35880.25,38449.97,45467.94,39623.26,36153.71,47141.56,41457.58,45574.8,55948.52,58170.62,67516.76,79112.83,89819.65,53178.78,31885.15,25841.24,32642.24,31059.39,39577.07,52341.28,40226.13,45285.93,46099.16,40188.56,36022.87,35042.62,42223.44,44303.83,54423.16,48363.5,48809.03,49750.65,47961.0,55548.22,58768.12,56804.78,52647.84,64225.88,75760.21,73575.91,59048.89,62458.84,60406.2,51686.58,56990.08,43499.0,49321.86,52259.75,52454.31,42715.24,47794.37,48791.16,43207.28,38548.69,41561.74,43937.28,42763.34,30440.71,37181.82,41343.5,38872.66,41714.25,42822.43,51241.23,47916.01,52672.34,60541.14,56439.52,59223.75,66686.14,68574.65,61448.76,67149.78,54873.66,58810.32,56202.5,55422.43,50105.17,55905.91,60356.9,69937.71
106,44259.52,47729.4,43640.69,42553.93,44119.88,37239.51,36464.17,43910.35,46045.61,34113.71,39828.98,44925.87,38569.62,38252.68,45750.94,43052.07,48284.85,58049.82,59444.4,69505.78,84591.58,68584.25,50443.0,32783.03,26166.67,33743.42,32213.35,43114.96,54131.3,37865.86,45847.17,45929.57,41517.41,35212.99,36032.72,41117.76,44579.97,56520.46,48740.45,48885.95,47944.02,49142.66,56114.9,57981.68,59021.0,54270.52,67074.4,81010.36,73491.45,58503.67,64693.29,61159.73,53653.88,59756.21,46498.35,49588.07,53075.73,53336.54,44991.37,47040.18,49932.85,43977.62,39027.82,40507.0,46231.82,40812.83,31691.86,38195.64,41646.07,39594.58,40353.26,43162.97,53651.37,49559.43,55045.9,60440.08,57503.06,62801.71,69110.18,61817.92,60849.96,66539.57,56667.69,59245.93,57926.06,55838.16,50380.18,57435.19,63393.21,69640.34
107,45627.89,48744.16,43174.39,43254.75,43348.24,37745.64,35750.69,44520.12,45067.43,33818.74,39779.55,44409.56,36378.45,39897.99,46245.44,44834.49,51065.38,59471.71,61239.02,71581.45,85518.86,71651.8,48163.61,28560.27,26058.05,34747.35,32864.02,43605.8,53858.05,37936.08,45241.44,45543.89,40657.47,33933.38,36722.77,42106.71,45941.23,57906.18,50540.74,48796.98,48261.2,50893.5,56593.08,60210.18,61752.36,55522.47,70434.18,82311.97,75083.38,59055.39,66329.78,63424.47,55293.3,60760.28,48698.91,50992.42,52792.06,53638.47,45659.86,48673.04,50884.73,42584.7,41655.2,43233.31,47524.3,39020.32,30699.94,38274.73,43314.07,39996.19,41396.41,45115.99,53572.23,50512.51,56114.03,60851.37,57647.1,66009.82,70544.92,61576.37,62480.57,68529.03,59264.93,60138.58,59944.47,56667.93,50381.69,59499.14,64465.84,71663.14
108,46307.04,48421.14,44609.48,43860.58,43611.37,39548.17,36797.36,44489.17,44781.26,36034.66,40185.54,44640.73,38238.44,40437.94,47373.55,46654.39,53465.8,60881.03,61518.47,72482.35,91933.56,73232.81,50021.63,28789.55,27319.18,36821.02,33371.95,46124.7,55874.29,39333.21,45200.3,45887.24,41297.75,35038.41,39056.47,43794.86,47659.76,60494.59,51341.7,48836.85,49333.88,52448.12,60967.78,62651.95,62697.24,57389.04,72211.05,80921.0,74226.45,60668.92,69256.11,63008.76,58303.36,59315.4,50819.54,52854.4,54482.77,54968.15,47647.02,49090.31,49597.41,42822.4,43461.78,45208.88,48346.04,39978.55,33051.94,41541.07,43570.69,39387.82,43211.34,46779.51,54067.01,49083.45,58386.63,62136.56,60336.08,66897.38,74997.13,64217.03,64787.03,67688.34,59379.5,64312.14,60456.98,57927.72,51845.81,60012.04,66719.94,72241.55
109,45747.94,47522.41,45818.16,44111.66,42905.77,40533.73,36959.3,44535.3,43288.88,37536.58,40922.36,42200.52,38626.9,41738.21,49664.9,47438.26,54464.74,61589.84,63206.22,72354.82,93028.54,78001.9,53892.13,29188.14,25492.16,39503.55,33096.85,48866.43,57881.26,39156.97,45427.4,46198.46,39740.33,34746.34,41513.8,44106.47,49574.17,61208.71,53631.15,47380.55,48329.81,53992.88,63691.5,62314.76,62671.57,59135.4,75024.58,82025.77,71958.33,61449.35,68885.83,61420.35,60936.77,60717.62,51922.37,53938.59,55354.73,55184.29,49552.94,47759.62,49928.1,42152.0,45351.5,46408.53,47456.56,39640.93,36124.73,43353.35,43194.62,39541.38,43309.29,48913.06,53202.27,48855.4,59888.44,60011.43,63682.19,70546.3,79603.52,66467.0,67054.8,66690.44,65588.31,64431.52,61775.76,58325.08,53926.52,63461.41,69681.87,76738.23
110,46827.9,49073.78,45944.92,45730.55,42812.47,40481.8,38263.27,44979.68,44993.93,37577.15,42541.95,45220.18,38446.97,43598.29,50946.02,47292.47,53859.73,58573.34,64704.09,76477.65,95189.87,81311.22,55402.57,29844.79,25959.44,38376.95,31984.43,50269.01,58401.43,37647.65,45931.6,46543.1,40522.82,33836.83,43293.42,45705.24,50109.83,60162.09,52327.05,48554.16,49343.33,55037.51,63464.78,63131.87,63606.09,60875.79,75132.17,87817.14,73413.83,63163.06,71022.47,61254.53,63159.6,61311.76,52287.78,55310.88,55929.95,53774.75,51068.82,47565.95,49558.46,43271.87,46825.44,47832.99,47371.11,41497.59,37927.62,44076.45,43621.59,40072.44,44566.36,45944.82,55495.88,48314.19,62269.68,60731.94,63933.83,74674.04,83066.05,68735.34,67434.46,68683.63,67739.36,64328.44,63336.14,58065.13,55515.89,63788.7,69742.39,80776.67
111,49143.85,48646.86,46355.18,47487.44,43348.14,40266.89,41104.46,45145.29,45048.44,37933.25,44307.75,45530.73,39183.67,46350.34,50059.82,47008.0,53993.49,57792.06,66748.73,81461.86,95337.17,86640.86,51480.0,25107.85,28424.3,39404.0,34324.07,50850.82,55943.54,37011.03,41620.17,47499.48,40076.9,33321.65,45058.85,45604.79,51753.68,64142.64,51242.39,52335.38,49918.18,57055.93,64949.53,63648.91,61493.92,63658.69,78117.62,89417.23,75567.72,64067.7,72665.72,62519.11,65190.31,60148.24,54916.17,56530.61,57094.43,55717.51,52346.26,51018.24,50930.36,42754.47,48661.42,48759.96,47177.75,40369.17,38808.97,44906.09,43656.46,42012.43,45882.44,46006.03,56589.4,50886.36,64906.7,61491.87,64971.08,76866.94,82912.54,68690.06,69932.27,69263.26,69498.81,64923.37,63052.45,56878.94,57445.93,64335.4,68117.96,83654.0
112,51082.59,48546.33,47760.69,48023.13,42959.66,41033.6,40890.18,46539.4,44415.67,39527.84,47431.33,43793.73,40728.81,48440.11,48697.84,47491.16,56091.27,58777.56,69432.86,84399.57,97319.53,82595.2,47888.75,23556.36,34887.27,36699.43,36930.31,49088.02,54373.02,37872.3,43417.87,42560.2,39957.1,34208.29,47105.14,46848.14,54001.41,64837.9,51045.29,55133.92,50240.65,59402.36,65713.54,64311.54,62441.62,66545.82,78466.27,87498.11,78808.44,66483.31,74229.55,62593.46,66327.45,56806.35,56397.34,57539.87,58361.75,53750.15,53678.09,52542.42,52860.55,39366.54,48654.09,48883.63,46632.97,39965.7,41251.94,45219.89,44125.89,44261.8,45658.14,48300.02,56352.31,51628.54,67770.11,61883.88,66924.95,77651.93,83506.62,67899.18,72837.6,71994.23,69851.22,66510.13,63876.82,57826.57,59494.43,66073.23,73989.69,83920.57
